,1,1,2,2
,mean,se,mean,se
s_diff_shame_guilt_overall,0.0998666062951088,0.21527025017235388,-0.1569332331418991,0.2675296307442628
s_diff_trust_out_in,0.2857077419757843,0.12983135090393885,-0.8571231365203857,0.12942523080577908
s_gps_punish_revenge,0.279646098613739,0.10331506744785642,-0.9376369118690491,0.2679257147673296
s_mfq_disgusting,0.3302996754646301,0.11950190262995966,-0.7077850699424744,0.22517002474574288
s_religion_hell,0.11951909959316254,0.12278664051368662,-0.5549101233482361,0.23489590324839618
s_values_uniform,0.22421741485595703,0.15556794281289377,-0.48046594858169556,0.15408067090819325
