,treat_m4,treat_m3,treat_m2,treat_m1,treat_p0,treat_p1,treat_p2,treat_p3,treat_p4,L4treat_m4,L4treat_m3,L4treat_m2,L4treat_m1,L4treat_p0,L4treat_p1,L4treat_p2,L4treat_p3,L4treat_p4,L8treat_m4,L8treat_m3,L8treat_m2,L8treat_m1,L8treat_p0,L8treat_p1,L8treat_p2,L8treat_p3,L8treat_p4,L12treat_m4,L12treat_m3,L12treat_m2,L12treat_m1,L12treat_p0,L12treat_p1,L12treat_p2,L12treat_p3,L12treat_p4,L16treat_m4,L16treat_m3,L16treat_m2,L16treat_m1,L16treat_p0,L16treat_p1,L16treat_p2,L16treat_p3,L16treat_p4,F12treat_m4,F12treat_m3,F12treat_m2,F12treat_m1,F12treat_p0,F12treat_p1,F12treat_p2,F12treat_p3,F12treat_p4,F8treat_m4,F8treat_m3,F8treat_m2,F8treat_m1,F8treat_p0,F8treat_p1,F8treat_p2,F8treat_p3,F8treat_p4,window_m4,window_m3,window_m2,window_m1,window_p0,window_p1,window_p2,window_p3,window_p4
treat_m4,1.8068606119496775e-09,4.983050119297693e-10,-4.784518581592541e-10,3.288993249944971e-09,-1.0281745902331871e-09,2.475990786378868e-10,1.4867569407793546e-09,-2.6925970092626136e-10,4.910146538336508e-10,1.504472560265445e-09,-1.0085341057193953e-09,-1.7040332098920602e-09,4.8073562816281076e-09,-1.690649408184871e-09,3.3520211897924933e-10,-2.6377398088698123e-10,1.2934710983002297e-09,2.8496318016857855e-10,1.79041003264736e-09,-8.665759761862047e-10,-3.358910289066125e-10,2.261790288247905e-09,-9.924183401808483e-11,2.4284419770739165e-10,-1.566021021210396e-09,2.0716042905811283e-09,4.742402475716602e-10,1.2487485392834053e-09,1.565182703958345e-10,4.2006545584282384e-10,3.2886153403844695e-09,-2.9470896128800823e-10,1.6198539516830056e-09,1.3719653988291243e-09,-2.601210241725999e-10,-8.030962305139502e-10,3.697635626627914e-10,7.58580225534611e-10,4.049653326193449e-10,2.1703570499035845e-09,-6.900777861010554e-10,3.101510674429496e-09,-3.5430923369904595e-11,4.842040341668271e-10,-8.378664799311907e-10,9.38163935771159e-10,4.2680055634257897e-10,-6.542423940852367e-11,9.528512135245296e-10,-5.586592393862583e-10,-8.605405450911119e-10,3.191801515414399e-10,1.5162151064109693e-09,-5.2640109138119585e-11,7.95847425558575e-10,-5.684121788479559e-10,-1.3503726993072604e-09,2.8508301396344908e-09,-1.1916695728361898e-09,-4.900864253438057e-10,8.429743160676719e-10,4.3149998002230857e-10,4.315733720528806e-10,-5.688616828401701e-10,3.812410723238555e-11,2.1672444844056923e-10,-2.783049790937455e-09,-5.84784966938893e-10,-2.3443943303972837e-09,-9.219430206820692e-10,-7.891856712181509e-10,-4.428665103836352e-10
treat_m3,4.983050119297661e-10,8.670231517375609e-10,-1.4186524310294658e-10,2.6345836515293785e-09,-1.6869822305495214e-09,-5.357368541460082e-10,2.275653031593726e-11,7.991751311345953e-11,3.195329795877039e-10,2.40766767931859e-10,2.6156310509327966e-10,-1.0447422033930594e-09,1.882964071957551e-09,-1.9921926099929997e-09,-5.477539408018926e-10,1.5739309671287476e-10,3.2406747781493183e-10,3.3916059790716236e-10,4.523756040935251e-10,3.9372750243250654e-10,-5.068578260214477e-10,2.3266002893902695e-09,-5.067187299892688e-10,-7.446851766143545e-10,-6.58747331276208e-10,1.020150452077689e-09,3.059343325961006e-10,5.050267476623016e-10,7.573200307510791e-10,-3.942820648872302e-10,2.261959026240067e-09,-2.300461176191104e-09,-8.170498922230847e-10,6.673870260661542e-10,-1.564920873214686e-10,-1.2526158149913938e-10,2.7963037780049737e-10,6.466988560935865e-10,-1.627852999608678e-10,1.875391154014331e-09,-1.4891910171778404e-09,9.95697061978492e-10,-2.9860250126314254e-10,-2.4697143871843225e-10,9.53438482999676e-11,4.064432657368094e-10,5.750946594246363e-10,3.0237585446022616e-11,8.80058446962316e-11,-6.677801208755843e-10,-1.9448425750795393e-09,-3.7292350026631216e-10,5.649451534537322e-10,4.849614778592701e-10,3.3709624423650767e-10,8.357951686471996e-11,-1.1247343261720715e-09,4.235492753899224e-10,-1.3251288722326691e-09,-9.02373275449339e-10,4.028416268826841e-10,9.959673497426781e-11,4.2137980541759635e-10,-3.6693785960030845e-10,-4.168949164758955e-10,-4.776767115135894e-11,-2.3510084280197106e-09,1.3353194976300117e-09,2.248380067652092e-10,-1.4301749470944916e-10,-5.239747108235489e-10,-3.256597798469294e-10
treat_m2,-4.784518581592702e-10,-1.4186524310295625e-10,3.462460235932285e-08,4.49091505951669e-08,-7.098130645024906e-08,-1.9618143706822323e-08,3.0778724167279827e-09,5.8657877397216534e-09,6.006288535320338e-10,1.382288638544622e-10,2.6069867479950893e-09,1.853352933924509e-08,5.237212252984798e-08,-5.332408925359957e-08,-1.9236029161834453e-08,-1.4351330018345455e-08,8.15121685745452e-09,1.0245150940186547e-09,-2.7669310865160896e-10,6.433089035593268e-09,3.510124124398687e-08,4.595640459913295e-08,-5.9324327349208865e-08,1.848585334143387e-09,-2.1521912066186507e-08,1.05533655532523e-08,-8.021444880806159e-10,2.7805564469927256e-09,1.5683115660821544e-08,2.962066331633945e-08,5.5202639646270014e-08,-5.7303322974810756e-08,4.76992802635726e-09,-5.767159431938876e-09,8.224998029373278e-10,-4.481935533601885e-09,-2.6467792502947803e-09,1.3883597174750513e-08,2.6153182177928986e-08,3.650431201744138e-08,-4.743752909916966e-08,7.754314326077802e-09,1.890604099204315e-09,-9.205379842058546e-10,-5.517512983437215e-09,1.5871699433460853e-09,1.020545052640201e-08,2.0772715594650436e-08,1.0997282279472132e-08,-5.760366725456093e-09,-4.7001815283368965e-09,3.4669426215128266e-09,1.0386485731800317e-08,1.0021921271632119e-08,2.6087659177922027e-09,1.8920292634600255e-09,1.516966045571084e-08,1.4879433732895813e-08,-1.3213690648323885e-08,-1.3534299503983333e-09,8.69844124097831e-10,7.489309654951045e-09,4.37404683453895e-09,1.3815191453763008e-11,-3.7240525195687823e-09,-1.6955444820429665e-08,-6.934297394157106e-08,3.8462597427649484e-08,1.0036211016489709e-08,-2.8415120526756784e-10,-4.9207555016842155e-09,-2.5740170950943736e-09
treat_m1,3.288993249944969e-09,2.6345836515294294e-09,4.490915059516726e-08,1.216714044811665e-07,-1.3261408320994623e-07,-3.829748891704401e-08,6.6968734896406495e-09,7.929650944940978e-09,-3.143895351446597e-09,4.638198837939659e-09,5.26349126632419e-09,8.148462464560418e-09,1.3552615569812993e-07,-9.990782352804475e-08,-5.0838232900055485e-08,-2.4897387915033707e-08,1.9840469953834284e-08,-3.028055916750022e-09,3.081542659124089e-09,1.1700521850270017e-08,5.1253584191138824e-08,1.234671801354861e-07,-1.0335729554003154e-07,-8.32523027870765e-09,-3.653607093496185e-08,3.181450973670183e-08,-1.027932058503507e-09,9.419491274323205e-09,3.214198938556284e-08,4.276454558870598e-08,1.427492295573965e-07,-1.1935045495907555e-07,-1.3738733513789742e-10,-2.703198722371174e-09,2.5082061142254215e-10,-1.8619579240622806e-08,-2.9090271219099123e-09,2.976209844015403e-08,3.964363298734732e-08,9.25513130654401e-08,-9.637304902166961e-08,1.8767935837610442e-08,1.2797470194208271e-08,3.242898404563686e-09,-1.6548857573296124e-08,5.17712040984908e-09,1.7854030786951665e-08,3.2912450753948826e-08,4.293165603098609e-08,-2.4983623219187926e-08,-2.0776119961246925e-08,6.910571009134167e-09,2.1120842659627768e-08,1.3184147683523315e-08,7.915869597548564e-09,1.7677177007280284e-09,1.5127365030942253e-08,5.3278803565872375e-08,-3.703964998622608e-08,-8.542171143894e-09,1.0188134178429442e-08,6.951691317821555e-09,9.255111541468491e-09,-1.6449964310340246e-09,-9.089174877209616e-09,-3.0608603518067415e-08,-1.626946070259382e-07,8.259226118845918e-08,2.5041176987755992e-08,-3.460533986607704e-09,-9.883620221648411e-09,3.0000752498813343e-09
treat_p0,-1.028174590233238e-09,-1.6869822305494894e-09,-7.09813064502489e-08,-1.3261408320994626e-07,1.9729730277723016e-07,5.033755249573743e-08,-5.952750570136322e-09,-1.2759811277692222e-08,-3.4052615283643776e-09,-1.537918720684772e-09,-6.142500446307013e-09,-2.7326316763780505e-08,-1.5642561241675032e-07,1.474568658979603e-07,5.9431742704977935e-08,3.6334265825205724e-08,-1.9483486008740178e-08,-6.94618872564489e-09,-1.2978703944218628e-09,-1.4648204832563312e-08,-7.350878797224478e-08,-1.436712023321309e-07,1.648295940252946e-07,4.5915015498828115e-09,5.1324971115302676e-08,-3.035136826781422e-08,-1.4242621268866822e-09,-7.582844949125626e-09,-4.20739404256463e-08,-6.650931803680355e-08,-1.719828367109699e-07,1.6976185027074394e-07,-2.8384741716733266e-09,7.768780653945073e-09,5.069115468795705e-09,1.2048470520465667e-08,8.326442195432218e-09,-4.0161253279377045e-08,-5.350533262846138e-08,-1.0956773075518914e-07,1.3323042024039862e-07,-2.3643737999449222e-08,-1.4059414216458955e-08,4.095947499311092e-09,1.5144414227991107e-08,-3.7096609375449447e-09,-2.517224160257433e-08,-4.6720315335429675e-08,-4.2336518296622033e-08,3.7215968060548705e-08,2.1645409470391794e-08,-6.7101818573964045e-09,-2.6895036646998863e-08,-2.458667144668922e-08,-7.506379297590871e-09,-4.75553721276866e-09,-2.4729039860276802e-08,-5.092449670936704e-08,4.5478018246817875e-08,8.757478863956658e-09,-5.493888391894336e-09,-1.5753118389654763e-08,-1.2951834885416944e-08,-3.0629154002201833e-09,1.227633375767049e-08,3.809210671928236e-08,1.9888437495895978e-07,-1.0988934171858067e-07,-2.912314387836004e-08,-1.2213597839763017e-09,8.174024160943923e-09,4.760555414044827e-09
treat_p1,2.4759907863789315e-10,-5.357368541460047e-10,-1.9618143706822277e-08,-3.829748891704403e-08,5.0337552495737553e-08,2.6856986227599777e-08,-2.813607854175768e-10,-5.430153522854164e-09,4.241671913676425e-09,8.707160882983972e-10,-5.8023018055500765e-09,-1.0822154472682007e-08,-3.82369850045931e-08,3.432723720972779e-08,2.8342379871833098e-08,8.638021450921518e-09,-1.7726921000915106e-09,4.511928874005142e-09,-1.7113135280939852e-09,-7.99655229713625e-09,-2.5540523638302543e-08,-3.78206640969659e-08,3.566272223707204e-08,1.6310876502299845e-08,1.7565351228478053e-08,-4.816627469198882e-09,8.623140662781307e-09,-4.738863237645763e-09,-1.4214624954949704e-08,-1.862178976809655e-08,-4.110640044233546e-08,3.568977770386305e-08,1.0316077218660708e-08,2.11571165033023e-09,-1.4941723936663494e-09,6.47721236023825e-09,-1.2919911830770708e-09,-1.3957516760678077e-08,-1.903238681733804e-08,-3.882510765783825e-08,2.8670997175846606e-08,7.818516056721773e-09,-2.6597527528987164e-09,2.9141080433266027e-09,9.295280538666662e-09,-3.834786221456099e-09,-8.89600759900277e-09,-1.1913790545701384e-08,-1.5908296254248425e-08,9.001349467489335e-09,1.066131207021727e-08,-4.41325155151054e-09,-6.719169636534117e-09,-4.804009091145998e-09,-3.990036600746423e-09,-2.7309402892899886e-09,-8.980164826668251e-09,-8.584823532784002e-09,1.340430215838294e-08,3.569280855132234e-09,-1.5641059511089595e-09,-1.1877595337194995e-09,1.578443764774723e-10,2.1523792860938967e-09,6.6752211381612525e-09,1.6010094784113546e-08,5.486067788535544e-08,-3.0734258735287575e-08,-1.89717781654961e-08,3.079962276842201e-10,4.868810572306589e-09,-3.787292589476733e-09
treat_p2,1.4867569407793517e-09,2.2756530315953927e-11,3.0778724167280406e-09,6.696873489640686e-09,-5.95275057013627e-09,-2.8136078541762176e-10,9.626344779753766e-09,-1.2785369783511178e-09,-7.358426907560576e-10,1.0179918229519807e-09,-2.8869575816583645e-09,6.606277876739999e-10,7.85461648676264e-09,-2.271763175219503e-09,-1.7377388888473872e-09,7.594379290589613e-09,1.0977765331840322e-09,-1.1207964843781042e-09,1.6072060689444598e-09,-1.5133178273933437e-09,4.382667733890374e-09,2.8288683672421037e-09,-2.6582219496460636e-09,3.6841209117750378e-09,4.932007374483906e-09,-5.13691281143538e-10,-5.418083797877652e-10,6.829288890683491e-10,-1.113480330449375e-09,3.6888978456311266e-09,3.090553350471414e-09,-1.6742372585964162e-09,2.7055293782022656e-09,5.302547151210726e-09,-1.2160335322311445e-09,-1.0499753960994932e-10,4.382317809461217e-10,-1.6154994236647124e-09,3.6149410516527394e-09,3.5419049226951248e-09,-9.106510783964847e-09,9.646860090324406e-09,7.022843629613638e-09,-9.197676549400138e-10,1.6492571605933934e-09,1.2299659880856077e-09,2.4393506948724697e-10,2.089815746223323e-09,-9.576045556031284e-10,3.4598468430863455e-09,2.107300581999597e-09,2.224905101566065e-09,-5.262459734674622e-10,-5.373958834104857e-10,-1.8127647528150994e-11,-6.086779765338309e-10,1.4143666442543788e-09,4.973657959046415e-09,-1.7555119548823753e-09,1.6097282989950315e-09,3.858979647520775e-09,-7.88472970395554e-10,-8.826599832530554e-10,-1.150260979905719e-09,2.3087123276967704e-09,-1.8099796341452107e-09,-8.810606109182164e-09,2.750783247376394e-09,-4.723566285663714e-09,-5.914350003008814e-09,8.105451941286014e-11,5.95289231170008e-10
treat_p3,-2.6925970092626446e-10,7.991751311346422e-11,5.865787739721632e-09,7.929650944940938e-09,-1.2759811277692185e-08,-5.430153522854157e-09,-1.2785369783511112e-09,8.282789368075331e-09,6.225792294295831e-10,4.064831123366979e-10,7.901592095527617e-10,3.182967694236873e-09,8.787222737313035e-09,-8.98564838277e-09,-3.982479210644766e-09,-3.8094554843829525e-09,4.77810411058192e-09,-1.2456272165688995e-09,5.189234666876352e-10,1.4944937966264934e-09,6.857724556605187e-09,9.648163229734765e-09,-1.0244398653631663e-08,-3.3347793584792884e-09,-4.711270731085446e-09,7.057564287126823e-09,-1.685897294867379e-09,9.255538990670744e-10,2.9805164652529624e-09,6.328960535920215e-09,1.07719082781257e-08,-9.067839923288647e-09,-1.6120887818886794e-10,-4.163174840072647e-10,5.8004329573621115e-09,4.6197712285291605e-11,-1.1891981800154168e-10,3.5462192420969447e-09,4.643016540539854e-09,1.002466021964846e-08,-4.8279858931288025e-09,-1.0907917543195029e-09,-4.1102388939609364e-10,2.941456027299348e-09,-2.2109445577624275e-09,1.709356635354071e-10,2.1446281379486577e-09,2.403386316378267e-09,4.368325633217542e-09,-4.7087006904826525e-09,-2.3130770035959873e-09,1.1485246413589927e-09,5.319170222750375e-09,9.929093417684348e-10,1.7747279866534447e-10,7.14111858263308e-10,1.867375973528598e-09,2.115185781741488e-09,-5.985962262206274e-09,-1.721250692354452e-09,-4.4357930455350687e-10,5.962564079752621e-09,-2.2424724786340003e-10,2.3765938147524717e-10,-2.3315522398923093e-09,-3.6700571231405256e-09,-1.1719603996553032e-08,6.163921295910874e-09,2.8997128195872926e-09,3.859811404955861e-10,-4.656394834281396e-09,5.909934880141377e-10
treat_p4,4.910146538336563e-10,3.1953297958771097e-10,6.006288535320397e-10,-3.1438953514466686e-09,-3.405261528364387e-09,4.241671913676424e-09,-7.358426907560572e-10,6.225792294295805e-10,7.64139622928452e-09,6.312843326247792e-10,-2.749541015458798e-09,4.871733776571732e-10,-3.6411969988520897e-09,-4.9315449696887734e-09,9.106080164549217e-09,-2.2771335775472964e-09,2.0408977963965804e-09,5.158373562305892e-09,4.92316691062917e-10,-2.3479260696602896e-09,-2.7823211769408837e-09,-1.9726162195559528e-09,-4.772959911549214e-09,4.7466194482711e-09,3.2469597020490604e-10,1.9694099606022284e-09,3.332417317537437e-09,-1.2329616669075744e-09,-1.912169163477864e-09,-8.211189033694259e-10,2.452164404505169e-10,-6.977162525544483e-09,3.6369660524341288e-09,5.238457399891691e-10,-4.908424503407798e-10,3.3923021828240436e-09,-7.500613590435513e-10,-1.95514084204602e-09,-3.055499408043832e-09,-1.7700508339159864e-09,-3.321258480342103e-09,5.2485930438257474e-09,-2.1927651981019383e-09,-1.106692368162806e-09,2.446426828174303e-09,-8.135560208429969e-10,-5.974499633319477e-10,-7.538954629312065e-10,-4.522292599233919e-09,-1.2913683788834258e-09,7.479762403326951e-10,-7.547083734784451e-10,2.437380211706561e-09,1.9988491051872832e-09,-1.5699618137839903e-09,-1.73193316239513e-11,-1.142798395058891e-09,-2.2523008354429828e-09,-3.846120158420375e-10,-7.443407516754467e-10,-1.5190776364068704e-09,4.320433884078722e-09,7.622986331827916e-10,7.466830627965228e-10,1.207692556440229e-09,3.954554635761027e-09,3.797891565971101e-09,-2.427542227461453e-09,-4.409614036161069e-09,2.457778404218299e-09,6.834747367311268e-10,-3.0045338066241787e-09
L4treat_m4,1.5044725602654645e-09,2.407667679318602e-10,1.3822886385445448e-10,4.638198837939649e-09,-1.537918720684714e-09,8.707160882983954e-10,1.0179918229519786e-09,4.064831123367017e-10,6.312843326247778e-10,2.0355601922509207e-09,-6.381147422394955e-10,-1.415351305844624e-09,7.246131599065403e-09,-2.8311617001623115e-09,2.652659939334874e-10,-1.2896441025831913e-09,2.25164049162774e-09,-7.10496983381339e-11,1.7401988534992504e-09,-6.414734861927247e-10,6.127951970549527e-10,4.673755568534017e-09,-1.8983149484982157e-09,1.0680568114918258e-09,-2.1117246413247097e-09,3.9192448150987516e-09,9.212777127241797e-10,1.3629057964016954e-09,6.111625785522787e-10,1.644093823873405e-09,5.322066571277627e-09,-2.1241918825165464e-09,3.410441954093246e-09,8.43615829424961e-10,7.824107074519321e-10,-1.8396344117384896e-09,2.1707783704758496e-10,1.0528448770583057e-09,1.1265745133653303e-09,2.7931771481545518e-09,-1.7363346487297796e-09,2.9319982845072207e-09,4.232915562204782e-10,1.4703023771421289e-09,-8.29399345181678e-10,6.137862204730191e-10,2.3037972879191636e-10,9.186598337541486e-10,1.920452229654909e-09,-1.6578152284188403e-09,-1.6493371943271816e-10,5.302840661542965e-10,1.6292401432186047e-09,4.141454723107239e-10,7.984390120386045e-10,-6.511136362538473e-10,-8.055410467480258e-10,4.0098668326187646e-09,-1.8110823698752917e-09,1.1901460253079453e-11,1.2903566140246484e-09,8.247956586631875e-10,1.2614924469044696e-09,-4.882222572743523e-10,-8.683093458071138e-11,-6.078823695701857e-10,-4.56496070072397e-09,9.800464013259532e-10,-1.7613353317262547e-09,-7.311660984926427e-10,-1.0002328101914595e-09,-2.5863322535235305e-10
