,coef
F12treat_p5,0.0001407937343579053
F12treat_p6,0.0001679897581043708
F12treat_p7,8.73598551834674e-05
F12treat_p8,-0.0003327596928498249
F12treat_p9,-0.00012009602423734555
F12treat_p10,-1.924264749288168e-06
F12treat_p11,-0.00011553455182379796
F12treat_p12,-0.0001006107340850157
F12treat_p13,-5.112451202090857e-05
F12treat_p14,-0.00012597217658139547
F12treat_p15,0.00012165127858022688
F12treat_p16,-0.0001471411471785439
F12treat_p17,-3.978332914295659e-05
F8treat_p5,-4.778698367278797e-05
F8treat_p6,0.00023668773059036435
F8treat_p7,4.3728181963844836e-05
F8treat_p8,-5.45813920984953e-05
F8treat_p9,-9.296789614697834e-05
F8treat_p10,1.1382647270314058e-05
F8treat_p11,-0.00013344108527118593
F8treat_p12,0.00020086453784490902
F8treat_p13,9.071394972961275e-05
F8treat_p14,-0.00017751759332698002
F8treat_p15,4.503478892400486e-05
F8treat_p16,-0.00016844949880899513
F8treat_p17,4.312674070597242e-05
window_p5,-6.98793019442368e-05
window_p6,-0.00021420760953825706
window_p7,-0.00012332251221289965
window_p8,0.00011531078105811951
window_p9,-9.32861353963514e-05
window_p10,-8.084596703411143e-05
window_p11,-1.3012064930734062e-05
window_p12,-1.8011740463360834e-05
window_p13,-9.910616434382931e-05
window_p14,6.091465559717912e-06
window_p15,-0.0002502779471009877
window_p16,2.245954018695572e-05
window_p17,-0.00019792340238376305
