,coef
treat_m4,-1.6011013699648957e-06
treat_m3,-1.649500740772404e-05
treat_m2,-0.0006891800683827866
treat_m1,-0.001962204742315046
treat_p0,0.002132856746793923
treat_p1,0.00027472321858664487
treat_p2,0.00019371492975367937
treat_p3,0.00031874175620197635
treat_p4,-8.098973300776659e-06
L4treat_m4,-5.642412913812083e-06
L4treat_m3,-6.421659291014124e-05
L4treat_m2,-0.0005355676912531938
L4treat_m1,-0.0018641156738199527
L4treat_p0,0.001659451544832978
L4treat_p1,0.00032393880510550734
L4treat_p2,7.34999907159102e-05
L4treat_p3,0.0002282311593537844
L4treat_p4,0.00013408568244448974
L8treat_m4,3.3385780728046495e-05
L8treat_m3,-7.056550038171332e-05
L8treat_m2,-0.0005218878811399147
L8treat_m1,-0.0017707623269057873
L8treat_p0,0.001390912167903375
L8treat_p1,0.0004133695953645396
L8treat_p2,0.00012703915113663653
L8treat_p3,0.0001410497127985545
L8treat_p4,-3.976699841581673e-05
L12treat_m4,-3.7206502247407736e-06
L12treat_m3,-5.2137538144228375e-06
L12treat_m2,-0.0005436739848864255
L12treat_m1,-0.0017806564841240304
L12treat_p0,0.0015701387761379386
L12treat_p1,-3.48198021755461e-05
L12treat_p2,0.0002379827368769131
L12treat_p3,0.00031934813385298035
L12treat_p4,0.00017913424137221576
L16treat_m4,-9.329333006952627e-06
L16treat_m3,-1.9268935421362242e-05
L16treat_m2,-0.00040977858703691666
L16treat_m1,-0.0009831804563202708
L16treat_p0,0.001105363782855341
L16treat_p1,4.89360727484297e-05
L16treat_p2,0.00011633187661940786
L16treat_p3,0.0003070729081684474
L16treat_p4,-8.534566178763242e-05
F12treat_m4,-7.045414563883815e-05
F12treat_m3,-3.713450925998905e-05
F12treat_m2,-0.0001712496529108991
F12treat_m1,-0.00029859689570091414
F12treat_p0,0.0006525766016546338
F12treat_p1,1.9863605479023215e-05
F12treat_p2,6.116985880795132e-05
F12treat_p3,0.0001452067549830944
F12treat_p4,-0.00018310275594284514
F8treat_m4,-1.0450985663609238e-05
F8treat_m3,-3.5290613353492164e-05
F8treat_m2,8.373713351115032e-05
F8treat_m1,-0.0001400632705416323
F8treat_p0,0.000277806993797469
F8treat_p1,-9.940620264581462e-05
F8treat_p2,3.1299493986429154e-05
F8treat_p3,0.00013966314837138803
F8treat_p4,-0.0002978105285745606
window_m4,0.00010509608111734958
window_m3,4.440422018496005e-05
window_m2,7.625881005556058e-05
window_m1,0.0010618588342343534
window_p0,-0.000581441242919739
window_p1,0.0001730004547497848
window_p2,2.9780279423128305e-05
window_p3,-4.490905494022016e-05
window_p4,0.00017955623724748702
