,treat_m4,treat_m3,treat_m2,treat_m1,treat_p0,treat_p1,treat_p2,treat_p3,treat_p4,L4treat_m4,L4treat_m3,L4treat_m2,L4treat_m1,L4treat_p0,L4treat_p1,L4treat_p2,L4treat_p3,L4treat_p4,L8treat_m4,L8treat_m3,L8treat_m2,L8treat_m1,L8treat_p0,L8treat_p1,L8treat_p2,L8treat_p3,L8treat_p4,L12treat_m4,L12treat_m3,L12treat_m2,L12treat_m1,L12treat_p0,L12treat_p1,L12treat_p2,L12treat_p3,L12treat_p4,L16treat_m4,L16treat_m3,L16treat_m2,L16treat_m1,L16treat_p0,L16treat_p1,L16treat_p2,L16treat_p3,L16treat_p4,F12treat_m4,F12treat_m3,F12treat_m2,F12treat_m1,F12treat_p0,F12treat_p1,F12treat_p2,F12treat_p3,F12treat_p4,F8treat_m4,F8treat_m3,F8treat_m2,F8treat_m1,F8treat_p0,F8treat_p1,F8treat_p2,F8treat_p3,F8treat_p4,window_m4,window_m3,window_m2,window_m1,window_p0,window_p1,window_p2,window_p3,window_p4
treat_m4,3.042377810189834e-09,3.311660653009822e-10,-1.5697116839082563e-10,2.2041983399546092e-09,-5.11214223325703e-11,8.079368407654033e-10,7.120056312029463e-10,-5.216243432214305e-10,-4.557587658901214e-10,3.2609437286786455e-09,-1.3835481109961384e-09,-2.2562309421745203e-09,1.386355886609698e-09,-1.0801576959811639e-09,1.9505479189277612e-09,-1.7260377678818863e-09,1.3788335874043854e-09,-1.1879481784912277e-09,4.012444485800538e-09,-4.499331278957991e-10,-1.4055956178804015e-09,-3.4550381791687086e-09,2.2926363399844377e-09,8.52311524025434e-10,-3.030440706047274e-09,3.483994038063692e-09,-5.004458184046802e-10,3.2799494420535276e-09,4.5300028420802566e-10,1.6751608407970497e-10,-3.6433841747676003e-09,1.9945996223888046e-09,2.8386053584079e-09,-1.1652339384971484e-10,1.2507620201576782e-09,-1.118174733682585e-09,2.0588312184873754e-09,7.069029633929935e-10,-1.5209589194220208e-10,-5.455851465321543e-09,-1.1795518567860978e-10,2.256869219978812e-09,-1.4413909421761465e-09,3.1805953018835652e-09,-1.6705912166769797e-09,1.422863080937924e-09,-2.741332710912882e-10,-1.047241136734501e-09,1.2980823349424153e-09,2.069451879695889e-09,1.0549431967617286e-09,1.42896059639261e-09,4.330005904763389e-09,-1.2643836671856329e-09,1.0610354391973855e-09,-1.254464112557588e-09,-1.1900749530247213e-09,2.670349237547181e-09,5.901913085128519e-10,6.909636393668976e-10,3.119174374221613e-10,1.9108339381402873e-09,-3.1897700626342054e-10,-1.5218599565233808e-09,-2.80492278254276e-10,1.3235022722560247e-10,6.904348923012e-10,-2.584910634375929e-09,-3.9820158882437375e-09,-7.273290588881229e-10,-2.099079122000267e-09,1.5243124308903773e-10
treat_m3,3.311660653009895e-10,1.4335873209417402e-09,4.1621945090589555e-10,4.064384114202682e-10,6.520101152036224e-10,-1.157957288589391e-09,-1.6301282090719076e-09,-5.985659660860192e-10,-7.52751411794082e-10,2.4798682970253606e-10,1.1073643119946815e-09,-5.343257874567443e-10,7.715307129272709e-10,-4.6063079504566655e-11,-1.5534137560368854e-09,-1.950296050078289e-09,-7.727189636278091e-10,-6.033014728094351e-10,-1.1425088377425082e-10,1.0653405089781143e-09,-1.2889933481775466e-10,-7.159189869427906e-10,4.056258070968181e-09,-1.3945015626024217e-09,-3.729158457369656e-09,-1.552372646249912e-10,8.735925978608382e-10,4.326991806865026e-10,7.33255268764246e-10,-9.49572342959259e-11,1.0187352488724053e-10,1.1735080288068517e-09,-6.449335121150221e-10,-2.3652658034218034e-09,1.224743711231038e-09,6.996535066990956e-11,5.957132908030325e-10,3.954359197987223e-10,2.7173440443881067e-10,-1.2549029579847877e-09,2.417318606123453e-09,-8.15059630317032e-10,-2.9809754497326407e-09,3.5327705969709993e-10,-5.851612117012007e-10,-3.9283146997574284e-10,7.433012560305135e-10,2.083868182197597e-10,-1.7251337964584683e-10,1.855974333345689e-09,-2.3891812880953236e-09,-1.0569396738202038e-09,-1.0688896398958847e-09,-6.225187922287113e-10,3.0980228423709235e-10,7.78702469817635e-10,-2.0219612134089976e-10,1.384909094315221e-09,2.4630630242932628e-09,-1.826835699450986e-09,-1.4737409464287985e-09,-5.137446210657474e-10,-9.782249448393749e-11,3.5416839138550993e-12,-5.965034360421556e-10,-6.502668266213689e-10,1.7193959558568331e-09,-1.0862843002940987e-09,1.8365201715101536e-09,1.7606696393593709e-09,-4.5445165998227704e-11,-1.734772913798015e-11
treat_m2,-1.569711683908365e-10,4.1621945090589395e-10,1.1508460815374658e-08,3.603090621465045e-09,-1.157913536662431e-08,-3.287234571934219e-09,2.8540966892248187e-09,3.6316354887672635e-09,1.1357067836463291e-09,-1.2755272093200857e-09,-1.1578743461569522e-09,1.1294422908693727e-08,-9.489507532349963e-09,-5.060440064161781e-09,-1.0758803121701083e-09,2.6819005383966915e-09,8.134125149991227e-10,-1.973220477460494e-09,2.4277559464239166e-10,6.602133167591268e-10,1.3161743543391233e-08,-9.130000466595259e-09,-3.882733774374963e-09,-1.5095929524829446e-09,-1.4930888564648157e-09,4.979475198740523e-10,-9.649073321746256e-10,-3.7283640319473993e-10,6.647179302220434e-10,1.2013383980575475e-08,-6.163486309344938e-09,-7.77860511714408e-09,8.781857074038689e-10,-3.9552531017513846e-10,5.556271940427179e-09,2.002582936572457e-09,8.645360131873263e-10,1.6174208942493964e-09,1.0943825601369425e-08,-3.628123716625742e-10,-7.969989379589229e-09,2.2798832563348064e-09,-3.2651404180422248e-09,-2.6212995721799216e-09,1.0684387821544788e-09,-2.8246791809941445e-10,2.537646265472865e-09,3.0845025650538242e-09,-1.1108854424324611e-08,4.6506255129428854e-09,-2.9390279852087874e-09,9.038970556494725e-10,4.814127733209085e-09,-1.2102340886721963e-09,-1.1369348076576256e-09,2.0021728187628373e-09,4.321611123482373e-09,-6.162095343061856e-09,-7.344990822928371e-10,-1.968462093756929e-09,-1.7079135262125536e-09,3.968067408200035e-09,-3.6614675157567524e-09,-4.6448772950317515e-10,-9.556834003399747e-10,-5.06770658116066e-09,1.636854584825509e-09,-2.6677430519624768e-09,1.3334060829004662e-09,-4.848049985451851e-10,-2.6927092637174323e-09,2.608129069506739e-09
treat_m1,2.2041983399545844e-09,4.0643841142026497e-10,3.6030906214650354e-09,7.766224926312474e-08,-5.831174032319643e-08,-1.738253456260643e-08,-1.7194158485506571e-09,1.0159287231669108e-08,-2.5985905789978346e-09,3.439448211629327e-09,3.785931254803107e-09,6.206992909080431e-09,8.663488479986243e-08,-6.561803281056708e-08,-3.895209246695935e-08,-1.0617647155060316e-08,9.612616639482437e-09,-5.69894321751579e-09,5.335934019247697e-09,1.1658615036513034e-09,1.7768852081183146e-08,7.314575798690219e-08,-4.5873213403386195e-08,-4.334533445181827e-08,-1.1181444030482388e-08,2.211238354532361e-08,1.5523735198266412e-09,4.913482335201726e-09,1.11729472130954e-08,1.825212662328397e-08,7.31033013144085e-08,-7.755948905948386e-08,-2.393916311866267e-09,2.285012448143839e-08,6.514484801166112e-09,-5.6880750136209814e-09,1.1242911389797442e-09,9.915236359686879e-09,7.728962303501775e-09,3.928341512053535e-08,-1.7127843773885818e-08,2.4366214698742205e-09,2.659431386842895e-08,-2.3808803435009576e-09,-1.3552526649658882e-08,1.7517396612222641e-09,1.0529896279150594e-08,6.5683636364799444e-09,2.195620468399165e-08,-4.9423451792005856e-08,-6.9001288423796485e-09,9.027768957468607e-09,1.8904133225327782e-08,-3.256737434084498e-09,2.322229929144073e-09,1.5842778137337421e-09,-1.7782076396331078e-08,4.9135437466347105e-08,-2.7687201831061403e-08,-3.577123153233121e-10,1.9030434619442197e-08,2.6030529048626566e-09,3.632792503392395e-10,4.044260114014108e-10,-2.6615069168476724e-09,-3.973330733500393e-09,-8.096277022723775e-08,4.196805379719292e-08,1.1019746516458956e-08,-8.945157160733085e-10,-8.429397662264419e-09,9.757759938303103e-09
treat_p0,-5.11214223325846e-11,6.520101152036152e-10,-1.1579135366624343e-08,-5.831174032319616e-08,7.780656761746181e-08,1.4973075231470188e-08,-1.6214106518234772e-09,-9.943252756183065e-09,-4.222288896568288e-09,-3.1557804626135374e-10,-1.2511738789579516e-09,-1.8101223523346367e-08,-5.645262945148181e-08,6.655836274037879e-08,3.581680585645577e-08,3.773856649852911e-09,-2.7606359464047455e-09,3.3957286631312546e-09,-3.770774253016594e-09,-9.216921247150356e-10,-2.8484193354484378e-08,-4.440904573075604e-08,6.253191683758131e-08,3.725229434402932e-08,1.2643356994254545e-08,-1.1441946234027433e-08,-5.815567244690284e-10,-1.198805987439751e-09,-9.932222464809623e-09,-2.8955037677328224e-08,-4.6601471508424594e-08,7.795271357095316e-08,-4.048721917869199e-10,-2.1922443654337695e-08,-3.3303787359173984e-09,2.1293660873848596e-09,1.3920069197106673e-09,-1.1064107258362493e-08,-1.870230444265233e-08,-2.9300891577748766e-08,3.3858886012765894e-08,-5.2669645634137655e-09,-2.3289082331895045e-08,5.188811272483968e-09,5.401594964912103e-09,1.3745488550843205e-09,-1.1682323552311438e-08,-9.841174031505651e-09,-6.746873997072414e-09,4.4638464248408315e-08,3.511780911329211e-09,-8.09353076676077e-09,-1.8368777462104716e-08,-2.11809724832343e-10,1.5191235640237965e-09,-4.472114851921599e-09,1.0440421665258631e-08,-3.199756523797351e-08,2.54896434691701e-08,-2.247489263062211e-09,-1.0032212559554542e-08,-6.016802038012683e-09,3.389177253147028e-09,-3.008521417224986e-09,3.794972473394189e-09,5.8885189248106144e-09,6.264406785990882e-08,-3.6861112270065633e-08,-7.4486583628533086e-09,1.6995905434093031e-09,6.138138722568027e-09,-7.862628026215181e-09
treat_p1,8.079368407653757e-10,-1.1579572885893917e-09,-3.2872345719342476e-09,-1.7382534562606326e-08,1.497307523147021e-08,2.2250850350694117e-08,5.329388716994613e-09,-1.8953375173785988e-09,4.1637050290661944e-10,4.142385659937558e-09,-2.4201723071643823e-09,-7.2789303447957075e-09,-1.591094632684569e-08,1.3968523787194134e-08,2.5304098833088552e-08,1.7704850202546233e-09,1.7560355666621312e-09,2.3377296989574557e-09,2.3775691573773267e-09,-2.5624742053527824e-09,-1.4643716006378182e-08,-1.0971088016013212e-08,3.6342795741968087e-09,2.6374847227273876e-08,6.504377286418877e-09,1.4952330768173383e-09,2.024042477253056e-09,1.8453123371621799e-09,-3.6377661969063813e-09,-1.1302560975890874e-08,-1.2704667634942707e-08,1.591276637426802e-08,1.5775824731569683e-08,-4.516734248981743e-09,-6.71445706692484e-10,-3.919657992925001e-10,1.2741766918955859e-09,-4.6874303367841105e-09,-1.0595116659496836e-08,-1.4202645511182856e-08,9.753347450832472e-10,5.209559190441787e-09,-4.3998149602934565e-09,7.527373890382083e-09,3.866833088838264e-09,5.609626251054582e-11,-5.624888099335865e-09,-4.133042488072717e-09,2.030414791750703e-09,8.444060659223522e-09,1.4380420516690153e-08,-1.661666929521765e-09,2.2962151037627155e-10,3.6796233294903e-09,2.8042685704316396e-10,-3.3746008663932674e-09,9.852367656455423e-10,-6.059791699040214e-09,7.081482752324899e-09,9.871697459999066e-09,-1.7109686128571895e-09,4.417137268320481e-09,2.6717723867707327e-09,-1.8899071663386787e-09,2.4138668571237236e-09,6.174156543171755e-09,1.5649659936750454e-08,-1.1672248992539028e-08,-1.8962678356229893e-08,-3.729919072791306e-09,-8.08424646000138e-10,-3.958794751256952e-09
treat_p2,7.120056312029378e-10,-1.630128209071912e-09,2.8540966892248005e-09,-1.7194158485506428e-09,-1.621410651823479e-09,5.3293887169945935e-09,1.4730878946192028e-08,-2.0681572089364163e-09,8.769779839529482e-10,5.898285919678096e-10,-3.3072954949065255e-09,1.4958754675559024e-09,-1.4833415072338959e-08,5.471828492471904e-09,3.952907354419692e-09,1.5889766360429837e-08,-2.2483448854678962e-09,-5.336405325055211e-09,1.4026581007624051e-09,-1.8622906833843569e-09,1.799716449817862e-09,-1.3217010992710362e-08,-3.5860877135271146e-09,4.709743913199248e-09,1.6898038829796018e-08,-2.3369647016260344e-09,-3.3518424875261174e-09,-3.3421280672426317e-10,-1.5093619884534275e-09,4.256855361648444e-09,-1.8825809246835163e-08,5.6849701515594204e-09,-5.637797840748638e-10,6.897402452868475e-09,-3.000761793804163e-09,-2.431035302846278e-09,-1.0350119627264245e-09,-2.5804398235080484e-09,2.995368453192773e-09,-7.3970498809379216e-09,-1.3991098452894825e-08,4.500056234084061e-09,1.0560128586304461e-08,-3.57424009361116e-09,5.333374904344953e-09,9.656619579626333e-10,-1.6050854437697622e-09,5.857153088759593e-10,-1.4302358281591004e-08,1.0580381278623484e-08,4.854402287081496e-09,5.708681090375529e-09,1.4793949869264877e-09,-2.5687143973982693e-09,-3.3766458884719087e-10,-2.209933733043763e-09,2.1260268707052524e-09,-5.2678966447031785e-09,-4.893122741232064e-09,3.2576926435584242e-09,6.37857139361869e-09,-2.6416866664416502e-09,-2.9545224954597787e-09,-1.1365119724609261e-09,1.1887501709537829e-09,-2.8145546398473417e-09,7.467381700344163e-09,-2.8927685363656234e-09,-7.954257652461754e-09,-1.0588138770084209e-08,9.327705581002899e-10,3.474283210381697e-09
treat_p3,-5.216243432214213e-10,-5.98565966086022e-10,3.6316354887672416e-09,1.015928723166911e-08,-9.943252756183061e-09,-1.8953375173785975e-09,-2.068157208936409e-09,1.5521486899384053e-08,1.8202429055153316e-09,-8.180453500599016e-11,4.724912647584321e-10,5.610130170200818e-09,1.5540842879973062e-08,-1.536394829921686e-08,-2.157354710561936e-09,-4.452695069304985e-09,7.024744358910976e-09,3.2692819912071945e-09,8.312729328488697e-10,7.548966763617263e-10,5.588600553449474e-09,1.2538239338204243e-08,-1.712663622712955e-08,-4.64847695452179e-09,-6.384932459789233e-09,8.763753738029668e-09,8.895489844298759e-10,-7.089402005776394e-11,1.6094979722122639e-09,4.233952982108062e-09,1.368285915922428e-08,-2.237782499359542e-08,6.960015908342257e-09,4.147081706431724e-09,7.751918203172482e-09,1.9555117539360762e-09,-4.621609004461679e-10,4.205812084137521e-09,6.547733388480505e-10,6.603777948331541e-09,1.1541620624718193e-09,2.3129519539488975e-09,5.140487329561435e-10,7.085891065857126e-09,-9.864614783153984e-10,-4.985502539432317e-10,3.3420665159702354e-09,2.7611840156215704e-09,1.0075140413921027e-08,-1.8459266328743045e-08,-3.476728049233279e-09,-2.0009073873271726e-10,8.707637914153111e-09,3.354457279081106e-09,4.866603077368783e-11,1.2405252191342536e-09,-2.9022911846291866e-09,2.9422709534012938e-09,-4.926968330929571e-09,2.6327472214834492e-09,1.1893501128480657e-09,8.11274575952573e-09,2.509036735481922e-09,2.225075463349093e-09,-6.410117085184584e-10,1.0016678602428438e-09,-1.5194675993579643e-08,8.583464979863976e-09,1.1922350526159954e-09,9.831633656207777e-10,-7.192402286476904e-09,-2.2946474464300135e-09
treat_p4,-4.5575876589011977e-10,-7.527514117940834e-10,1.1357067836463357e-09,-2.59859057899783e-09,-4.222288896568282e-09,4.163705029066392e-10,8.769779839529524e-10,1.8202429055153314e-09,6.6473559447105225e-09,-4.0955201311366934e-10,-7.459110484718279e-10,3.6917700181589297e-09,-3.934457002748284e-09,-1.240579185807056e-09,1.0979673800694232e-09,3.022265956510012e-09,-1.4995147476480695e-09,3.349150896924184e-09,3.2248218721421073e-10,-2.8617974801691835e-10,3.3184819727304452e-09,-2.9774348916891373e-09,-7.781305227122154e-09,2.0719966185596396e-09,1.1037854346291292e-09,-1.770740435750716e-09,1.8825139080594084e-09,-8.381821724985352e-10,-5.916897068732694e-10,2.4453902838120854e-09,-2.5439126336235467e-09,-1.9688363569544896e-09,4.726849153860051e-09,2.9229977022456647e-09,-8.058145702972859e-10,1.2643909480218676e-09,-9.577588653102283e-10,5.311417033774863e-10,1.1608011263841053e-09,1.0120763130372424e-09,-2.8184236608973582e-09,2.299571720531657e-09,1.8580134652390383e-09,-3.217600282721252e-10,3.4617213700145373e-09,-8.779016511335781e-10,1.783480585869828e-11,1.9576826825827715e-09,3.712518113131453e-10,-1.27979888772325e-09,1.3580418898166467e-09,2.552268708130034e-09,1.4819844812787284e-09,1.7599655446393244e-09,-6.633041999184956e-10,6.530201286663191e-10,1.2444292678911455e-09,-3.0603246749037835e-09,1.2397246924108881e-09,2.5396075490387613e-09,5.180014532422036e-11,2.1516885053764916e-09,1.2363689192191484e-09,6.479499911243611e-10,1.3087943315421844e-10,-3.026117454381377e-10,-6.031502103050923e-10,-3.037341528728026e-09,-1.3891883064814956e-09,-1.4275058731493456e-09,-5.555586897533046e-10,-2.001435797990748e-09
L4treat_m4,3.260943728678653e-09,2.47986829702531e-10,-1.2755272093200846e-09,3.4394482116293413e-09,-3.1557804626134144e-10,4.142385659937601e-09,5.89828591967826e-10,-8.18045350059899e-11,-4.0955201311366924e-10,5.211026987932317e-09,-1.1232499828335975e-09,-4.093951364657138e-09,5.978927775860734e-09,-4.092221515574134e-09,6.066994055684613e-09,-3.7033310737812137e-09,3.222553571711627e-09,-5.1511632436794206e-11,5.498372556357607e-09,-6.005218911681418e-10,-4.798110382478903e-09,9.006958373387887e-10,-1.210452745001756e-09,5.1225727205515026e-09,-4.462903004547417e-09,6.911820848884799e-09,1.006906654520433e-09,4.64391922965054e-09,6.944215851709594e-10,-2.57314404570401e-09,8.989853751672514e-10,-1.1532209161204603e-09,8.358303209582368e-09,-6.639130594007443e-10,2.0618652758405017e-09,-1.6209421874546021e-09,2.7289672453180302e-09,6.331575887968853e-10,-3.5696388306197523e-09,-5.822433261123909e-09,-3.8190621999054573e-10,3.270511877035494e-09,-1.5871066928793934e-09,5.515184152684537e-09,-1.5702015851868997e-09,1.7048757504888194e-09,-5.420308479268024e-10,-1.620298389495223e-09,5.7103465582775815e-09,-1.8311469664859384e-09,4.015345681303037e-09,1.3879290737134528e-09,6.241593227035807e-09,-1.7558032286764636e-10,1.3514088726377761e-09,-2.0278057930523526e-09,-3.0592051330050564e-09,5.942757135935522e-09,3.044933463735585e-10,3.5653015715464504e-09,1.100777542011883e-09,3.814100019829142e-09,1.0903276027384804e-09,-2.011980038893936e-09,-8.047383306564012e-11,1.975625238091479e-09,-2.582792486917388e-09,-1.6760171997096525e-09,-7.534490963917767e-09,-1.3718660343904719e-09,-3.265553558503915e-09,-8.669019079061044e-10
