,coef
treat_m4,7.3446030452948275e-06
treat_m3,-1.3415630595744572e-05
treat_m2,-0.0006826663460754742
treat_m1,-0.0019189309565786298
treat_p0,0.0021141602460373033
treat_p1,0.000259327505562479
treat_p2,0.00019700355644435314
treat_p3,0.0003152595247631812
treat_p4,-5.7145856133932136e-06
L4treat_m4,-3.717028757267976e-05
L4treat_m3,-0.00010929039511830275
L4treat_m2,-0.0005348283493448399
L4treat_m1,-0.0017449052977907252
L4treat_p0,0.00165838292891626
L4treat_p1,0.000292267702897498
L4treat_p2,7.184233046056784e-05
L4treat_p3,0.00019722757727580915
L4treat_p4,0.00011833311665587953
L8treat_m4,-4.661035646155686e-05
L8treat_m3,-0.00017390184001494713
L8treat_m2,-0.0005411724597354339
L8treat_m1,-0.0015584270246863947
L8treat_p0,0.0013899031353296343
L8treat_p1,0.0003604008376320414
L8treat_p2,0.00011876332333149098
L8treat_p3,0.00011578226718158524
L8treat_p4,-5.263020411417923e-05
L12treat_m4,-0.00011116430774162118
L12treat_m3,-0.00013126293078037917
L12treat_m2,-0.0005160668702655296
L12treat_m1,-0.0014729400660753685
L12treat_p0,0.0016158241205729196
L12treat_p1,-6.055591356070327e-05
L12treat_p2,0.0002462403009426142
L12treat_p3,0.0002797928651751706
L12treat_p4,0.00013549917845488845
L16treat_m4,-0.00014149876064575398
L16treat_m3,-0.0001440005457982273
L16treat_m2,-0.0003262840544631417
L16treat_m1,-0.0006152539464800412
L16treat_p0,0.001112013052405494
L16treat_p1,2.7637746214560493e-05
L16treat_p2,0.00014341753323409377
L16treat_p3,0.0002665254135746049
L16treat_p4,-0.0001144592596789219
F12treat_m4,-6.018754620322517e-05
F12treat_m3,-6.46706997036607e-06
F12treat_m2,-0.00013779174639379379
F12treat_m1,-0.0003241010058255726
F12treat_p0,0.0006551510026589891
F12treat_p1,7.448295042968623e-06
F12treat_p2,3.090001582647327e-05
F12treat_p3,0.00013256985321326878
F12treat_p4,-0.00019055840428903236
F8treat_m4,5.813700193305952e-06
F8treat_m3,-1.2050613852988832e-05
F8treat_m2,9.826974358479663e-05
F8treat_m1,-0.0001396579243989852
F8treat_p0,0.0002910915627257223
F8treat_p1,-9.885545325421307e-05
F8treat_p2,1.7020887624820057e-05
F8treat_p3,0.0001351958066313438
F8treat_p4,-0.0003047742853629215
window_m4,8.664605740780049e-05
window_m3,2.8215544808803343e-05
window_m2,-9.710830135120553e-06
window_m1,0.0009612088464755767
window_p0,-0.0007695753061851608
window_p1,3.9707570386106115e-05
window_p2,-3.176832499509274e-05
window_p3,-8.47848359143338e-05
window_p4,0.0001676360990413265
