,coef
treat_m4,2.2882635784722594e-06
treat_m3,-1.699905110014934e-05
treat_m2,-0.0006852400631704104
treat_m1,-0.0019538173964519737
treat_p0,0.002123175620427306
treat_p1,0.00026797473647582594
treat_p2,0.00018958898500070207
treat_p3,0.00031880945296893
treat_p4,-8.958792714104792e-06
L4treat_m4,-1.7350830811097746e-05
L4treat_m3,-8.579366987229817e-05
L4treat_m2,-0.0005126873432312869
L4treat_m1,-0.0018642020167694273
L4treat_p0,0.0016354398656445305
L4treat_p1,0.00030687659456811103
L4treat_p2,6.236384113216613e-05
L4treat_p3,0.00023101538438555108
L4treat_p4,0.00011648346488669728
L8treat_m4,2.7574923658042345e-06
L8treat_m3,-0.00011728594030370546
L8treat_m2,-0.0005205847748453884
L8treat_m1,-0.0017524972595510425
L8treat_p0,0.001315174722493251
L8treat_p1,0.00036295228458509615
L8treat_p2,8.647997493301409e-05
L8treat_p3,0.00013741545827151682
L8treat_p4,-6.767630671846392e-05
L12treat_m4,-3.4722662058884946e-05
L12treat_m3,-5.511696010139749e-05
L12treat_m2,-0.000521298137204558
L12treat_m1,-0.0017491141553357074
L12treat_p0,0.001472890121314955
L12treat_p1,-9.757337208339232e-05
L12treat_p2,0.00017576609917218253
L12treat_p3,0.00027448211109206306
L12treat_p4,0.00010292093957022604
L16treat_m4,-4.0133051468920804e-05
L16treat_m3,-6.138544845566279e-05
L16treat_m2,-0.00036980435471588817
L16treat_m1,-0.0009578275690062441
L16treat_p0,0.0009904564319126088
L16treat_p1,-1.3740285862240194e-05
L16treat_p2,4.795496517063399e-05
L16treat_p3,0.0002562095655203695
L16treat_p4,-0.00016163247824523921
F12treat_m4,-6.656886046253024e-05
F12treat_m3,-2.8372379457881433e-05
F12treat_m2,-0.00017148234158152154
F12treat_m1,-0.00030648598955605163
F12treat_p0,0.0006495054837138073
F12treat_p1,3.546383771305455e-06
F12treat_p2,4.037302277218303e-05
F12treat_p3,0.00012906866056150624
F12treat_p4,-0.0001845209259323625
F8treat_m4,-5.019594392787903e-06
F8treat_m3,-2.6823620304505132e-05
F8treat_m2,8.444454164822541e-05
F8treat_m1,-0.00013650952203709204
F8treat_p0,0.0002764355724700712
F8treat_p1,-0.00010388248275849455
F8treat_p2,2.2721954643439835e-05
F8treat_p3,0.00013152360983534824
F8treat_p4,-0.0002985268519755755
window_m4,7.05680010613335e-05
window_m3,2.289329249065556e-06
window_m2,1.6292399660094762e-05
window_m1,0.001096446209814139
window_p0,-0.000633770643646313
window_p1,9.978950750310546e-05
window_p2,4.4610614641305505e-05
window_p3,-1.3764576832666997e-05
window_p4,0.00020522923344229866
