,treat_m4,treat_m3,treat_m2,treat_m1,treat_p0,treat_p1,treat_p2,treat_p3,treat_p4,L4treat_m4,L4treat_m3,L4treat_m2,L4treat_m1,L4treat_p0,L4treat_p1,L4treat_p2,L4treat_p3,L4treat_p4,L8treat_m4,L8treat_m3,L8treat_m2,L8treat_m1,L8treat_p0,L8treat_p1,L8treat_p2,L8treat_p3,L8treat_p4,L12treat_m4,L12treat_m3,L12treat_m2,L12treat_m1,L12treat_p0,L12treat_p1,L12treat_p2,L12treat_p3,L12treat_p4,L16treat_m4,L16treat_m3,L16treat_m2,L16treat_m1,L16treat_p0,L16treat_p1,L16treat_p2,L16treat_p3,L16treat_p4,F12treat_m4,F12treat_m3,F12treat_m2,F12treat_m1,F12treat_p0,F12treat_p1,F12treat_p2,F12treat_p3,F12treat_p4,F8treat_m4,F8treat_m3,F8treat_m2,F8treat_m1,F8treat_p0,F8treat_p1,F8treat_p2,F8treat_p3,F8treat_p4,window_m4,window_m3,window_m2,window_m1,window_p0,window_p1,window_p2,window_p3,window_p4
treat_m4,2.8648776249614954e-09,1.8477453949824954e-10,-2.425405526783391e-10,2.2010754129625366e-09,7.930212279226807e-10,7.289150159955818e-10,4.726142023128647e-10,-5.169452130049778e-10,-5.470823062891118e-10,2.854979029033647e-09,-1.3809712196685633e-09,-1.8167010838807908e-09,2.1836299590475897e-09,-3.307552762897537e-10,2.2579290021208497e-09,-1.8999266933111742e-09,1.5677211938468133e-09,-7.389141998308374e-10,2.876327018374241e-09,-8.012777951359825e-10,-9.326176969586682e-10,-1.2005451589449805e-09,3.4139479846432265e-09,1.2144394565298138e-09,-2.5070939145785648e-09,3.668207942532659e-09,-2.2890490759506182e-10,1.9713787740259864e-09,-4.03257513136134e-11,5.548540033817075e-10,-4.4563824066407315e-10,2.559686763710958e-09,2.4373132107484295e-09,2.823231306359195e-11,9.562464110317904e-10,-1.0991767045475804e-09,7.873649483959701e-10,3.568505130082794e-10,5.336413363460078e-10,-1.8922714608350624e-09,9.928113275487486e-10,1.825804043377374e-09,-1.2956967950904227e-09,3.059037527548957e-09,-1.8592100244076637e-09,1.4903786522043534e-09,-2.7040551545607366e-10,-1.0514445948286776e-09,1.6931328289239819e-09,1.5017137531880483e-09,8.790668126083563e-10,1.0108654866354755e-09,3.8710234107864025e-09,-1.082881486360818e-09,1.060294509428389e-09,-1.2266985818286165e-09,-1.0249134131824922e-09,2.2954403613400016e-09,3.602748436945798e-10,4.568494084690246e-10,-1.0860005170165108e-10,1.5259594872731193e-09,-4.050288173592017e-10,-1.1390633207908088e-09,-1.3652697243247637e-10,-1.5858550814275678e-10,6.559376047739726e-11,-2.248999212111773e-09,-3.0328979009355267e-09,5.585136022967984e-10,-8.912819498184092e-10,5.709312178883896e-10
treat_m3,1.8477453949824846e-10,1.3011783057191627e-09,1.2890763563886158e-10,7.750002641097524e-10,6.388288104784276e-10,-1.6761247512702724e-09,-2.0662050347979123e-09,-8.970737889225766e-10,-8.918180234002554e-10,2.1552161696072936e-10,1.4036096768189761e-09,-3.088537817005133e-10,1.1410845397279845e-09,-1.223827881434019e-10,-1.6257346238229945e-09,-2.2917285973922265e-09,-7.118753563055641e-10,-4.884249942320158e-10,-9.337890133755955e-11,1.4333068265499575e-09,1.8001406928134757e-10,-2.626518783949672e-10,3.985425476773205e-09,-1.5007885096834633e-09,-3.7752219132610654e-09,-1.0546806931146722e-10,7.35347748144871e-10,3.728311043251077e-10,1.3630683761255217e-09,2.0967297434165104e-10,6.066930487850305e-11,8.3427538946105e-10,-4.548073049765604e-10,-2.2872158393393064e-09,1.2088104945122996e-09,2.0030172053429344e-10,4.78644393716452e-10,1.0720789901641763e-09,6.216267809249659e-10,-1.7794371636017162e-09,2.406426271199993e-09,-7.455426355958882e-10,-2.944372656664927e-09,2.101350216805561e-10,-3.9880597098062787e-10,-3.909990501250002e-10,7.730617419744099e-10,2.295944843356326e-10,-1.908770955587152e-10,1.5497756313168492e-09,-2.0438047760866496e-09,-7.871286260133291e-10,-7.087317700402417e-10,-2.643838742081935e-10,2.4671074677733597e-10,7.268155617384571e-10,-2.2936229984601847e-10,1.2707216078435284e-09,2.1117998100999746e-09,-1.6681326801779804e-09,-1.111076466004115e-09,-4.5627325796142787e-10,1.3499839163400714e-10,-2.2057045665653797e-11,-9.122124222418291e-10,-6.736767920250409e-10,2.001790738589386e-09,-7.884479706455616e-10,1.51568729827391e-09,1.4602341970221135e-09,-5.171191745061375e-10,-3.726089975506637e-10
treat_m2,-2.425405526783413e-10,1.2890763563885507e-10,1.074384734575177e-08,5.200603713796897e-09,-1.1895362221696062e-08,-3.1948818052076344e-09,3.64047007348354e-09,3.4726457761264085e-09,1.198715922097243e-09,-8.056529351862489e-10,-7.654872433097175e-10,1.0581862457526387e-08,-6.842390206651783e-09,-5.4132651638771165e-09,-3.2137415811139727e-10,3.4975059369520135e-09,1.060083381160111e-09,-1.8967001537784704e-09,1.9962051856042596e-10,3.964957906611074e-10,1.1712423193670811e-08,-5.491098682811134e-09,-2.9874362905158493e-09,1.6953915720039762e-10,7.479900660742755e-10,1.7591892981554974e-09,2.071046901590946e-10,-6.790845988334696e-10,4.066372573273323e-10,9.661307130726762e-09,-3.856192889876851e-09,-6.7161903722786745e-09,3.0160598457477515e-09,1.9417655973724044e-09,6.406373941306866e-09,3.3688174476411112e-09,4.5084890650627725e-11,8.013667903919238e-10,8.190817519165768e-09,1.8104413018821397e-09,-7.24679004099669e-09,3.971414263837514e-09,-8.567111758222893e-10,-2.204671700678738e-09,2.815580112287869e-09,-4.3270021939528996e-11,2.8245759620800395e-09,3.6946388425714222e-09,-1.1754435339430256e-08,4.276833465731985e-09,-2.541320003112173e-09,9.030091973716467e-10,4.812084747564166e-09,-1.622814934668467e-09,-9.920340934189744e-10,1.8512311620470198e-09,4.172271816239253e-09,-5.921414150144638e-09,-1.31976420037528e-09,-1.3783971929695461e-09,-8.377455706394766e-10,4.0084681188924815e-09,-3.395448425225493e-09,-3.503386415552694e-10,-1.0339680407895628e-09,-4.917015180944248e-09,4.216674510015907e-09,-2.010079794826758e-09,-4.462325330664715e-10,-2.54058215669714e-09,-3.5128916457366015e-09,1.1805106261749731e-09
treat_m1,2.2010754129625143e-09,7.750002641097425e-10,5.2006037137968895e-09,7.824480842480628e-08,-5.916670058862669e-08,-1.7576438445306643e-08,-2.1100926118966812e-09,9.785941088572227e-09,-2.98479129811992e-09,4.042852366077482e-09,4.129910708993329e-09,5.186770755202358e-09,8.278253468460853e-08,-6.951021294753798e-08,-3.900322660554348e-08,-1.1348265091929967e-08,1.0987617273747101e-08,-6.509599581211983e-09,4.442359769867068e-09,1.7424091945584686e-09,1.8506504719205136e-08,6.959188050513951e-08,-5.0141004764241274e-08,-4.40487583141278e-08,-9.758385829092175e-09,2.4710674830947193e-08,1.3931355138618044e-09,3.738408630590402e-09,1.5650088546278923e-08,2.4696778236588155e-08,7.007591448642334e-08,-8.351419624957124e-08,-4.092459953102068e-09,2.2558220537275943e-08,5.843888123647774e-09,-7.4061723312977456e-09,-1.1126738730992515e-09,1.473215828762449e-08,1.309947276996586e-08,3.491496320146296e-08,-2.523048608024057e-08,-1.1461110802339307e-09,2.4049087917634742e-08,-5.070816271594752e-09,-1.6121257833636077e-08,2.5233497367741748e-09,1.0654590531380442e-08,4.774561051745013e-09,1.9299959241609674e-08,-4.751332749887772e-08,-6.111590003497887e-09,1.013377578142843e-08,2.0733763693794092e-08,-1.1900084090212866e-09,2.225208237875273e-09,1.287206953645181e-09,-1.792724828653652e-08,4.8725351624412384e-08,-2.8360001818343833e-08,3.0644996850880654e-10,2.0361268598213484e-08,3.610394648107257e-09,1.5469995256585718e-09,-3.725839569714932e-09,-8.178153741642844e-09,-3.020612379910154e-09,-7.423586968755594e-08,4.1399135780172506e-08,9.687998161748267e-09,2.6501509517438124e-09,-7.486129046086487e-09,9.7478182374256e-09
treat_p0,7.930212279226804e-10,6.388288104784315e-10,-1.1895362221696012e-08,-5.916670058862681e-08,7.849129998302141e-08,1.5696551251962124e-08,-1.6290653722864106e-09,-9.788641953626987e-09,-4.372069909461585e-09,2.2076296446978904e-10,-1.392759867493466e-09,-1.6421289932714365e-08,-5.5620296522712085e-08,6.876028154303366e-08,3.6989640175511295e-08,3.4287673471232142e-09,-2.8864814059542315e-09,4.4767350202884624e-09,-1.8408201752577957e-09,-7.206530293523415e-10,-2.7180363598522678e-08,-4.651862767631816e-08,6.318052578878121e-08,3.725365578637342e-08,8.957520371477874e-09,-1.2582783072363128e-08,-2.9443149724319277e-10,7.415544989639341e-10,-1.2001890071759942e-08,-3.0401712209952214e-08,-4.935089036927797e-08,8.040504220970554e-08,-5.104148946771634e-10,-2.4767461217466214e-08,-3.0621527681849804e-09,3.5150385616757688e-09,3.844368251574039e-09,-1.2754199267482313e-08,-1.944043298800097e-08,-3.25504787430607e-08,3.633244292341753e-08,-5.165078960409004e-09,-2.485294261452932e-08,8.697434007320303e-09,8.584570902525643e-09,8.871780644232915e-10,-1.2274378179199985e-08,-9.647247021657401e-09,-4.277005248478379e-09,4.265841453635567e-08,3.982485534038645e-09,-7.395657056170508e-09,-1.7209420562907286e-08,-6.438543940436006e-10,1.8093650842904944e-09,-4.705978344015082e-09,1.0141772702024273e-08,-3.2064427163973464e-08,2.49090190582096e-08,-2.3019367070780453e-09,-1.0673769237493918e-08,-6.0053496645241604e-09,2.9027457547130535e-09,-2.0563777943132477e-10,7.858469367066766e-09,5.3491031043451775e-09,5.687238175509563e-08,-3.460788543065115e-08,-5.945973189415933e-09,-1.1842389513479724e-09,4.613879421066846e-09,-8.501752827090912e-09
treat_p1,7.289150159955862e-10,-1.6761247512702695e-09,-3.1948818052076224e-09,-1.7576438445306636e-08,1.5696551251962064e-08,2.348089194549706e-08,6.631022988691142e-09,-1.749278001707266e-09,7.788775266265817e-10,3.562633159721183e-09,-3.5153869905539073e-09,-6.1787825727577334e-09,-1.6198425516074702e-08,1.6086110564137953e-08,2.7060378137153564e-08,3.12322549504093e-09,2.310564587322312e-09,2.1267739402395998e-09,1.6431644778964558e-09,-4.0620781145211775e-09,-1.27514277027925e-08,-9.612843204645595e-09,4.384584375872216e-09,2.823249562249305e-08,7.993127930644466e-09,1.7513686115239954e-09,2.587530709684238e-09,1.5239626858418346e-09,-5.754758773650963e-09,-9.323870542124584e-09,-1.016393815859091e-08,1.7828787749527635e-08,1.621756800335948e-08,-4.33957838828347e-09,-1.2018498049491638e-09,-3.242006576427774e-11,9.88810290230706e-10,-7.075372192843465e-09,-8.183283134340298e-09,-1.0413132146846146e-08,1.2451706286508265e-09,5.8744890067422075e-09,-3.1301733139529313e-09,7.96036961112821e-09,5.478692499839868e-09,5.840804206549959e-10,-5.098702593683895e-09,-3.6224195233285383e-09,1.5309340281259313e-09,8.421218270106387e-09,1.4706168580877174e-08,-2.4020438906663877e-09,-4.2991928973003295e-10,2.6615101988268043e-09,6.173530113701692e-10,-3.066234087511115e-09,1.6377053528984465e-09,-6.7031862866734226e-09,6.628943724842905e-09,1.0015165957446879e-08,-2.4541188500613994e-09,3.795313745794434e-09,2.0023891451566634e-09,-1.3536204388384945e-09,3.2265336135817017e-09,3.3629058923205175e-09,1.1790078751431409e-08,-1.043578935912797e-08,-1.743726919838547e-08,-2.307138266328666e-09,2.2759271059359555e-09,-1.6437525271886819e-09
treat_p2,4.726142023128673e-10,-2.066205034797908e-09,3.640470073483542e-09,-2.1100926118966903e-09,-1.6290653722863908e-09,6.631022988691119e-09,1.7554632648208234e-08,-2.4006280983185644e-09,1.8205869865123642e-09,2.5221799555116734e-10,-4.52092913323902e-09,2.192227918213237e-09,-1.4942965333259613e-08,8.814125863960577e-09,6.263604080519425e-09,2.0285317216607164e-08,-1.8519830288301045e-09,-4.721623178945953e-09,6.680492656185144e-10,-4.205532711246276e-09,1.5049322430932822e-09,-1.146575723798752e-08,-3.9500413115584467e-10,7.87253470413495e-09,2.1573315492235213e-08,-2.4518220796379944e-09,-1.5856435788342547e-09,-8.703246341467158e-10,-4.828489724730472e-09,2.737694287627267e-09,-1.7097199079370208e-08,1.1522697225003707e-08,1.0513650331529604e-10,9.04772844164418e-09,-4.029838271032054e-09,-9.349953489205847e-10,-1.2897806206417217e-09,-5.895988900125133e-09,2.3590163844704434e-09,-2.2995433787547187e-09,-1.2927202510045494e-08,4.754279148785565e-09,1.216374063883297e-08,-6.048434024715528e-09,7.395726018154848e-09,1.5363982924569552e-09,-1.1150437675981092e-09,8.17684231888176e-10,-1.7027251765430625e-08,1.188529290520591e-08,4.5373492385906135e-09,4.325935582229963e-09,3.104167130842721e-10,-4.793953635245903e-09,-1.9039003897439396e-10,-1.9644204402199147e-09,2.822746375809379e-09,-7.1052742215389985e-09,-5.4759420814482855e-09,3.2308491736681003e-09,5.608393772122939e-09,-3.276491066140601e-09,-4.348993331119564e-09,-9.501763662857945e-10,1.7585488219481599e-09,-3.0546476097546838e-09,8.687311944219048e-09,-1.8221913870281583e-09,-6.149134210183332e-09,-1.0004854548218498e-08,3.972768860161081e-09,4.727346919245238e-09
treat_p3,-5.169452130049777e-10,-8.970737889225761e-10,3.4726457761264056e-09,9.785941088572217e-09,-9.788641953626984e-09,-1.7492780017072809e-09,-2.400628098318567e-09,1.523288406718027e-08,1.2451813742144566e-09,3.158075594317938e-10,3.68511719141346e-10,5.734412742064361e-09,1.332622117535328e-08,-1.5653861284890298e-08,-2.077479060992321e-09,-5.195690381843067e-09,6.956579430808116e-09,1.9296824490306124e-09,1.0520283487710154e-09,6.383498863737895e-10,4.9736075083039654e-09,1.15041328040568e-08,-1.828717710339405e-08,-3.857784714611633e-09,-5.508865301333936e-09,9.723125506246791e-09,3.2247048548636107e-10,3.06031058113551e-11,2.117498349456551e-09,4.115175346580237e-09,1.2728915391826033e-08,-2.3189189942258556e-08,7.606475645319697e-09,4.90674732172346e-09,8.323205624276858e-09,1.2377782700143867e-09,-7.373579940422916e-10,4.122275001889723e-09,-4.400550879860581e-10,6.315083566872628e-09,5.365796658103964e-10,3.6757822880845772e-09,2.18504710078513e-09,8.423814681303287e-09,-1.2928638540615186e-09,-5.531530422505946e-10,2.756498519680032e-09,2.1720956148262184e-09,8.384337998593033e-09,-1.811672089835543e-08,-1.9214768995435143e-09,5.463741649249248e-10,9.601769667677674e-09,4.717094548203555e-09,-4.359768492475089e-10,6.687139552740394e-10,-3.0613383928589035e-09,2.0454984215780894e-09,-5.217666149989038e-09,3.623446793283515e-09,1.696844845468163e-09,8.700736522498022e-09,3.290459243604906e-09,1.5763195852992701e-09,-4.985683027021213e-10,1.5689988299528875e-09,-1.2592297501562021e-08,7.324828737257711e-09,-2.006042367703641e-09,-6.296068881010931e-10,-8.582940017154623e-09,-3.2769204644101547e-09
treat_p4,-5.47082306289108e-10,-8.918180234002449e-10,1.1987159220972314e-09,-2.984791298119902e-09,-4.372069909461574e-09,7.788775266265736e-10,1.8205869865123522e-09,1.2451813742144589e-09,6.757114760747565e-09,-3.767370371788225e-10,-1.2687028448057506e-09,3.3234021794982274e-09,-5.4529147379567385e-09,7.67387341338191e-11,1.5448252884959824e-09,4.7515308744284305e-09,-1.536130980122376e-09,2.6155960083324942e-09,2.639902710101547e-10,-1.0447487163514073e-09,2.6959999457305327e-09,-3.51337306807993e-09,-6.726473203294473e-09,3.826451528668508e-09,3.709326441471036e-09,-1.3523820492923758e-09,2.1386746479446256e-09,-6.40739697294165e-10,-1.44665422669775e-09,1.1718717381833074e-09,-3.852167468851125e-09,1.572818818878072e-10,5.580978474337201e-09,4.3107319460778754e-09,-3.488266251945053e-10,1.3044901358053565e-09,-9.119783319732629e-10,-7.918894541649011e-10,-4.50758751001359e-11,1.5539916676268671e-09,-3.003388985607148e-09,4.313561803072932e-09,3.785158067045805e-09,-9.217187484828293e-11,4.126156460408434e-09,-7.342706262507761e-10,-7.187171708583365e-11,1.7795896493915375e-09,-2.0979046345653154e-09,7.927042711113205e-10,1.9937995116496913e-09,2.704745556886966e-09,1.4331323164783584e-09,1.3337611790435886e-09,-8.31080622306931e-10,5.563303305900363e-10,1.5944395278284045e-09,-4.0393907894798635e-09,1.6278516337650494e-09,2.955953882985892e-09,1.751028851788096e-10,2.0880117579326292e-09,1.1323678933611274e-09,5.347952482854054e-10,7.29593285963492e-10,2.6791975626733157e-10,1.5064306136011283e-09,-4.629570019476214e-09,-2.8139068748451167e-09,-2.8335700677730444e-09,-9.405254450690248e-10,-1.8866830858491165e-09
L4treat_m4,2.8549790290336583e-09,2.1552161696072605e-10,-8.056529351862438e-10,4.042852366077485e-09,2.2076296446978343e-10,3.5626331597211844e-09,2.522179955511689e-10,3.1580755943178767e-10,-3.7673703717882843e-10,4.405680479100513e-09,-9.905470413089655e-10,-2.8175984858898036e-09,6.3748777337735916e-09,-4.091475700281298e-09,5.849356383045952e-09,-3.823090138763013e-09,3.244968723573495e-09,2.722786687635606e-10,3.858947429776116e-09,-7.982392372872021e-10,-2.7593096401665777e-09,3.1327662016446036e-09,-8.291637542589748e-10,5.117346002941843e-09,-3.988793522006262e-09,7.090131474571227e-09,1.2790063548035216e-09,2.9685335787883182e-09,6.575256822340154e-10,-3.502837681183574e-10,4.303837772965004e-09,-1.995962573834272e-09,7.4264677492183755e-09,-7.734262715235468e-10,1.8357159535848797e-09,-1.724097792632019e-09,1.1070945846733408e-09,6.968532583982642e-10,-1.3899987782897864e-09,-1.7491341744265393e-09,-2.861533067603884e-12,2.6480117170422603e-09,-1.5179539124307064e-09,5.038723123614833e-09,-1.8548595868546325e-09,1.7869193302075228e-09,-1.5494995194571223e-10,-1.427815866585621e-09,5.523105587529049e-09,-2.5114794483725465e-09,2.8383770223167995e-09,9.59888116572911e-10,5.4473044448618685e-09,1.3944015057635066e-10,1.362475986370939e-09,-1.7046301412698988e-09,-2.8954855595016117e-09,5.4027365562382505e-09,-1.6274401353580364e-10,2.6959971652809737e-09,8.087912752424377e-10,3.115365545935772e-09,1.2138803408874101e-09,-1.675530144893652e-09,-2.846710050978776e-10,1.0352225632452116e-09,-3.890292800264517e-09,-8.494995742187259e-10,-5.5610618700610224e-09,8.601407353031848e-10,-1.503674334199109e-09,7.21198468350052e-11
