,treat_m4,treat_m3,treat_m2,treat_m1,treat_p0,treat_p1,treat_p2,treat_p3,treat_p4,L4treat_m4,L4treat_m3,L4treat_m2,L4treat_m1,L4treat_p0,L4treat_p1,L4treat_p2,L4treat_p3,L4treat_p4,L8treat_m4,L8treat_m3,L8treat_m2,L8treat_m1,L8treat_p0,L8treat_p1,L8treat_p2,L8treat_p3,L8treat_p4,L12treat_m4,L12treat_m3,L12treat_m2,L12treat_m1,L12treat_p0,L12treat_p1,L12treat_p2,L12treat_p3,L12treat_p4,L16treat_m4,L16treat_m3,L16treat_m2,L16treat_m1,L16treat_p0,L16treat_p1,L16treat_p2,L16treat_p3,L16treat_p4,F12treat_m4,F12treat_m3,F12treat_m2,F12treat_m1,F12treat_p0,F12treat_p1,F12treat_p2,F12treat_p3,F12treat_p4,F8treat_m4,F8treat_m3,F8treat_m2,F8treat_m1,F8treat_p0,F8treat_p1,F8treat_p2,F8treat_p3,F8treat_p4,window_m4,window_m3,window_m2,window_m1,window_p0,window_p1,window_p2,window_p3,window_p4
treat_m4,3.0349556381955692e-09,3.7361300555897646e-10,-1.1744113293626794e-10,2.4033231853946987e-09,-2.1743857987889022e-10,6.171922093637641e-10,6.133888717717444e-10,-4.91167792872394e-10,-5.667984983999676e-10,3.443406618573167e-09,-1.0565009780568885e-09,-2.1545414340153455e-09,1.5165842697217447e-09,-1.2740503720432585e-09,1.4257108240209268e-09,-2.1312502827146054e-09,1.2996173128507635e-09,-1.746392552887719e-09,4.662399030700486e-09,3.76535808483633e-10,-9.83703461182554e-10,-3.59165729345511e-09,2.254936792805976e-09,1.8390900178771704e-10,-3.773461127088933e-09,3.197201459421399e-09,-9.216683379161253e-10,4.098269312639424e-09,1.346788035468059e-09,8.238825430176262e-10,-4.2743413802286665e-09,1.938319359891462e-09,2.0155117456246918e-09,-1.0825148900827465e-09,4.826650745462339e-10,-1.894958035395583e-09,2.93785630730592e-09,1.5769793709549723e-09,5.022846954113435e-10,-6.430167686336363e-09,-1.236965186119095e-10,1.2298874123417707e-09,-2.5459813877242286e-09,2.3603209478506517e-09,-2.3686674726237015e-09,1.2987899393541884e-09,-3.5590582842146627e-10,-1.2617467403969347e-09,1.0415793598182931e-09,1.5701763459440124e-09,9.198606983451508e-10,1.30515023783057e-09,4.346416156599475e-09,-1.2213654063978314e-09,9.591441503873626e-10,-1.3344656512156024e-09,-1.3115756071727052e-09,2.639996080258724e-09,3.096306823982256e-10,6.335169376128732e-10,1.866778107077716e-10,1.8582905416499953e-09,-4.411951377942586e-10,-1.4947945369527619e-09,-1.2907422393247997e-10,8.497116405897918e-10,9.254462111886605e-10,-7.794276653208942e-10,-2.5959378065430666e-09,8.532018363705684e-10,-1.167934691846242e-09,1.514663198443733e-09
treat_m3,3.736130055589884e-10,1.343498397256046e-09,4.007656823822923e-10,-1.0199236327193436e-10,7.146567323962869e-10,-1.1788759692644172e-09,-1.3903867635982913e-09,-8.428447290038248e-10,-6.953109502327736e-10,1.9441562604468485e-10,7.790390541431217e-10,-3.6323924563204186e-10,-1.7004538055037007e-10,6.144801147490271e-10,-1.4850064012284268e-09,-1.5171516662442721e-09,-7.498501276186433e-10,-6.765268803835577e-10,-2.5352474478077694e-10,5.810624616284269e-10,-1.5117986992223564e-10,-1.342008134787395e-09,4.621935973545565e-09,-1.2649134757737323e-09,-3.1063077733292746e-09,3.048604642274319e-11,1.1392694035753438e-09,1.582208827634184e-10,1.677859424360588e-10,-5.1015977646887563e-11,-4.4448560584752057e-10,2.3526180893493166e-09,-7.909414203485668e-10,-2.1225934374399312e-09,1.465768073349949e-09,5.232291607592057e-10,3.543090898066219e-10,-1.8764167311365122e-10,4.4038428328198097e-10,-1.2359951489718281e-09,2.6458330182887974e-09,-8.571960031682698e-10,-2.7001321945722006e-09,5.225226064211096e-10,1.4553392154542312e-10,-4.0740063000606455e-10,7.514397700228888e-10,3.185425660883595e-10,-8.037504621534599e-10,2.4686170036027975e-09,-2.092516432901254e-09,-9.294388638795234e-10,-9.062466954083909e-10,-7.003961861237219e-10,1.86309097640233e-10,7.33842580823975e-10,1.0897443408702341e-10,9.44121816081037e-10,2.4115285442341315e-09,-1.7543096363448958e-09,-1.5545377617358952e-09,-4.140372828244803e-10,-3.0345965522637945e-10,1.8313323538011511e-10,-3.231391897268603e-10,-6.456355599284317e-10,1.7893099091887595e-09,-1.3584737944224722e-09,1.5984203567064804e-09,1.0075894585432647e-09,-7.416922110651252e-10,-1.1066579749341338e-09
treat_m2,-1.1744113293627487e-10,4.007656823823126e-10,1.1119771453584148e-08,4.10566421282887e-09,-1.191040703818501e-08,-3.436273928964864e-09,2.6641865562524715e-09,3.733601800360891e-09,1.0293444902072003e-09,-1.156727042386718e-09,-7.88511733929992e-10,1.1157290382332703e-08,-7.603091404528883e-09,-6.566651252857522e-09,-1.359812895948273e-09,2.51447047903017e-09,1.5812568603158306e-09,-1.302366229420253e-09,3.110647385664259e-11,8.085349726157399e-10,1.2960397212208381e-08,-8.278768742256957e-09,-6.114036601196318e-09,-2.5432799557810267e-09,-8.274035777210536e-10,2.121083636615828e-09,4.568526443051967e-10,-7.946150569482573e-10,8.554826298454724e-10,1.214478492509622e-08,-5.462898035384136e-09,-1.0863678180356173e-08,-2.669356902003807e-10,5.95059925297932e-10,6.8189882222094124e-09,3.354343829792395e-09,6.562186803717069e-10,2.188703795947616e-09,1.108125129607263e-08,-5.835241052049552e-10,-1.0380605597755441e-08,9.286094653045961e-10,-2.0206877987479282e-09,-1.1562888764290711e-09,2.32242437735419e-09,8.80094621518369e-11,2.8456876957332945e-09,3.3248717280593284e-09,-1.0196539757459004e-08,3.639928263582235e-09,-2.2884986454698516e-09,1.1195249608842485e-09,5.1914776499165565e-09,-8.704555231758685e-10,-9.054926268677718e-10,2.0588628739679538e-09,4.345228846580445e-09,-5.7306438129544706e-09,-1.1187304370009368e-09,-1.7835914857861464e-09,-1.726557763322505e-09,3.998350709096201e-09,-3.644899097750467e-09,-1.4143468826392204e-10,-5.390962305027987e-10,-3.772943194008572e-09,-1.7963988844718988e-09,-2.4298361495483697e-10,2.4447236685684533e-09,2.671937016891434e-10,-2.4593689200976132e-09,2.614427372258247e-09
treat_m1,2.4033231853946937e-09,-1.0199236327195363e-10,4.105664212828798e-09,7.499873592135494e-08,-5.661565054708903e-08,-1.7242142396856057e-08,-1.6565725550070535e-09,8.813202266579995e-09,-3.396499960734107e-09,3.138777592058627e-09,3.3186281222385547e-09,1.0785578730953224e-08,7.829082956674585e-08,-6.063634523956167e-08,-3.929206996635122e-08,-1.0802892660874681e-08,8.65013589344122e-09,-6.621990697702387e-09,5.578934239215069e-09,1.47462806315753e-09,2.393218542948497e-08,6.592781631056672e-08,-4.025165042119196e-08,-4.425635171470298e-08,-1.0936500427307861e-08,1.9759344537451655e-08,5.508558840495263e-10,4.6773990319287184e-09,1.0702729571494381e-08,2.4610492873252516e-08,6.900466762664028e-08,-7.116582998281816e-08,-2.47670308330474e-09,2.281481494747392e-08,5.964497325616447e-09,-4.273627856796249e-09,1.2494799942370826e-09,1.0296806998399206e-08,1.585658347118157e-08,3.521173249367507e-08,-1.4931601690705833e-08,1.1909500040054372e-10,2.3298796042284004e-08,-5.035079626972339e-09,-1.343756143446216e-08,2.490578270764443e-09,1.2069858304558813e-08,6.901210976899449e-09,2.2492320750936593e-08,-4.7724369014984125e-08,-4.343849455818961e-09,8.811616498660849e-09,1.8815576767104597e-08,-3.5336246065492545e-09,2.71583266674179e-09,2.024906228085854e-09,-1.7777290793554388e-08,4.8449734088699505e-08,-2.6737178085921676e-08,8.878933612942906e-10,1.8783516495750013e-08,2.309936091169688e-09,1.2778633425819972e-10,2.0329251624783877e-09,-1.64884667882206e-09,-2.3891210251504274e-09,-7.819094365860444e-08,4.994280412397143e-08,5.868288995829116e-09,2.795488759252297e-09,-7.760609005759642e-09,1.0364223459057416e-08
treat_p0,-2.1743857987886243e-10,7.146567323963194e-10,-1.1910407038184862e-08,-5.6615650547088955e-08,7.803925977744727e-08,1.547651772370054e-08,-1.216885370376251e-09,-9.474423978790294e-09,-4.169225134012652e-09,-5.923738926932421e-10,-1.6210254288597487e-09,-2.182898156926019e-08,-5.15066158380435e-08,6.466298723265911e-08,3.649223429752623e-08,3.1152288621561084e-09,-3.705753642657284e-09,1.540930837594901e-09,-4.920609089424479e-09,-2.460016857911873e-09,-3.42113630956041e-08,-3.82250203134417e-08,6.106871759785356e-08,3.907164117594506e-08,1.0608908684154998e-08,-1.410017314430173e-08,-4.365540364580716e-09,-1.3924789460421017e-09,-1.0534258437548458e-08,-3.4552642594575535e-08,-4.2941143904282346e-08,7.736947368619266e-08,3.7074690884915e-10,-2.5499085119601945e-08,-8.012334236345861e-09,-4.084603806688129e-09,4.3351315424253704e-10,-1.3072607495515225e-08,-2.5323256198040965e-08,-2.438834469899431e-08,3.4979420189247674e-08,-3.2639252395620982e-09,-2.509046716030622e-08,1.0821509459786488e-09,1.7551420516758812e-10,4.1161265088509996e-10,-1.2992192698573552e-08,-1.0309688872931133e-08,-8.629285581846808e-09,4.3888086089555255e-08,1.2161732059931772e-09,-8.66156708948126e-09,-1.8932294025771078e-08,-3.058262839116593e-10,8.498388388723456e-10,-5.04952504818024e-09,1.0437279279969197e-08,-3.221703725068999e-08,2.4395114059589563e-08,-3.0779806502756633e-09,-9.63713931432085e-09,-5.741746317576742e-09,3.6552320182040365e-09,-4.297924650031855e-09,2.188588593585057e-09,2.7221608515691896e-09,6.510160919640499e-08,-4.263676538301691e-08,-2.411698300078378e-09,-8.503580228454925e-10,6.362091000353176e-09,-8.628897289272468e-09
treat_p1,6.171922093637265e-10,-1.17887596926441e-09,-3.4362739289648754e-09,-1.7242142396856044e-08,1.5476517723700475e-08,2.2140706455483836e-08,5.653383425950431e-09,-2.289160053566413e-09,-6.095897767969679e-11,3.962237858427344e-09,-2.48753781899954e-09,-8.755622407479765e-09,-1.57248588312117e-08,1.488170142465414e-08,2.5075236373939563e-08,2.0000437847217946e-09,1.1469563730044913e-09,1.6895629573025928e-10,2.74712432517146e-09,-2.4848981204273834e-09,-1.6625143099512806e-08,-1.0736916335001767e-08,5.174661035325004e-09,2.7761026365934808e-08,6.359879894224402e-09,9.557585770440742e-11,-1.1122487790370022e-09,2.816478186885498e-09,-2.955611195973251e-09,-1.3267454566949742e-08,-1.434166833051635e-08,1.8106371215594627e-08,1.596830464360963e-08,-6.3151398470397585e-09,-2.762346500342368e-09,-4.499454951453853e-09,2.041017908409518e-09,-4.678547894371329e-09,-1.2699294217390201e-08,-1.4842903143935814e-08,1.718558858501595e-09,6.396311641172708e-09,-5.382268058239559e-09,5.134268230044361e-09,4.6297654936141406e-10,-2.7047416998145933e-10,-6.395383940223978e-09,-4.864931309804571e-09,-6.543193268376467e-10,9.441828024398469e-09,1.3799594301692058e-08,-1.8114327521645419e-09,-3.7788761359381576e-10,3.5916975799106325e-09,8.733916082548021e-11,-3.515966153268997e-09,1.254702221083767e-09,-7.0740896693936744e-09,6.741252543267075e-09,9.667497718029414e-09,-1.4504110612018607e-09,3.986292825869285e-09,2.33956591816891e-09,-3.1325131579716216e-09,1.234996379015717e-09,5.685571825111679e-09,1.913222270143791e-08,-1.1602135799353218e-08,-1.6421764513044452e-08,-1.846646282806734e-09,1.7823483154077791e-09,-6.545805803884111e-10
treat_p2,6.133888717717388e-10,-1.3903867635982812e-09,2.6641865562524562e-09,-1.6565725550069484e-09,-1.21688537037622e-09,5.653383425950453e-09,1.4108337948138356e-08,-1.7660288322487088e-09,6.00350306062248e-10,8.410203380940663e-10,-2.2006144910935703e-09,-1.7244279990684679e-10,-1.370395104411637e-08,4.6070715460021385e-09,5.257584769199791e-09,1.5336708243938133e-08,-2.1204306237820713e-09,-5.776172767876927e-09,1.7025753786409729e-09,-6.386986058850208e-10,-1.081042524771439e-10,-1.3432992749563396e-08,-5.132013005110995e-09,5.7423047974306924e-09,1.5678033163823518e-08,-2.887716304433449e-09,-5.137835094207869e-09,-1.0839092470622591e-11,-1.752214881158022e-10,2.428450587693906e-09,-2.0561130547144545e-08,3.313945236155944e-09,-9.867271842399142e-10,5.231009008180368e-09,-4.364769853744088e-09,-5.181268631184833e-09,-4.578025300944809e-10,-1.1008501632824467e-09,1.3989838533499738e-09,-9.116730914806917e-09,-1.593916722790384e-08,4.166136222082982e-09,8.827242563282548e-09,-4.9050616604421326e-09,2.3990767878470858e-09,1.0116031973735128e-09,-1.7158068318742058e-09,1.9212504004831357e-10,-1.4862988437485296e-08,1.0212692121463628e-08,3.961442216717256e-09,5.582273697292757e-09,9.275433306738811e-10,-2.0442105023527185e-09,-3.051786827939313e-10,-2.1413148317293957e-09,2.1728779700985527e-09,-6.114494744220602e-09,-4.974087308191931e-09,2.633531993225215e-09,6.004715894752909e-09,-2.7928925819468384e-09,-2.8114716134465816e-09,-1.5826473854340632e-09,5.534441247606928e-10,-2.459801286111215e-09,9.620320456617673e-09,-2.252665614032714e-09,-3.221960039419509e-09,-8.409359516933244e-09,4.506062339490487e-09,6.124602351112423e-09
treat_p3,-4.91167792872382e-10,-8.428447290038135e-10,3.733601800360855e-09,8.813202266580033e-09,-9.474423978790282e-09,-2.2891600535664206e-09,-1.7660288322487254e-09,1.5001900808585075e-08,1.766422459275667e-09,-5.165148765586924e-10,1.9306902358365895e-10,7.361951251880734e-09,1.3555192580196353e-08,-1.4169749324541177e-08,-3.0384825257505477e-09,-3.729940934978147e-09,6.6437239400156904e-09,3.5226166564998034e-09,6.905933763693115e-10,1.16188622882306e-09,8.628656300052675e-09,1.0278500141746161e-08,-1.6536860430983353e-08,-6.351071373271269e-09,-5.657747096560851e-09,7.579356671441243e-09,1.1793729834200933e-09,-2.7376294423265555e-10,1.6996195829735267e-09,7.2057139716113805e-09,1.2023555308159728e-08,-2.2200048689053546e-08,4.570954291267894e-09,3.995195806571894e-09,6.855382642569306e-09,2.72985725984825e-09,-6.387521580254087e-10,4.552089740018992e-09,3.987496675815843e-09,5.005422813399442e-09,-2.7010143473703743e-10,8.78129836654699e-11,5.831545334872403e-10,6.438110136350247e-09,1.3771234065909848e-11,-4.4513918263456094e-10,3.477516553114344e-09,2.6322868675373375e-09,9.424944266878587e-09,-1.7662436154079736e-08,-2.8486990073644415e-09,-7.244615517826131e-10,8.412093166374404e-09,3.108025340870945e-09,9.898568690767281e-11,1.271809180333023e-09,-2.86348130886464e-09,2.1983869211975257e-09,-4.781171846022784e-09,2.703474111160948e-09,7.4934244253587e-10,7.650792440793094e-09,2.1644503750138305e-09,2.7061626212005714e-09,1.7515899325646133e-10,1.844959188127449e-09,-1.434506769266483e-08,1.0266346679451929e-08,-1.288057269689306e-09,2.5529193094516354e-09,-6.986276097066113e-09,-7.083938958073215e-10
treat_p4,-5.667984983999649e-10,-6.953109502327868e-10,1.0293444902071864e-09,-3.396499960734117e-09,-4.169225134012613e-09,-6.095897767970424e-11,6.003503060622485e-10,1.7664224592757062e-09,6.632411585367329e-09,-5.412973638094818e-10,-7.89219398768467e-10,3.3616104888910356e-09,-4.568648629424309e-09,-1.4892689423129626e-09,6.571507345103797e-10,3.387257430960374e-09,-1.3845354126451558e-09,3.8525955806327645e-09,3.697240208484309e-10,-1.1918986208914845e-10,3.0156023258743726e-09,-4.48568738787188e-09,-8.181919347853336e-09,1.798920303891404e-09,1.8458821017388655e-09,-1.061582066852509e-09,3.032830178474922e-09,-7.647310875353312e-10,-5.907822191326571e-10,2.2619138376957174e-09,-4.301132503815651e-09,-2.3495437910054904e-09,4.095923693078686e-09,3.741973336509177e-09,1.0191456633994404e-10,2.303566143257138e-09,-7.528460174873409e-10,6.82727159228299e-10,9.742863461679293e-10,-6.250596402414427e-10,-3.324570414912279e-09,2.061693651482937e-09,3.0823376086566465e-09,1.1051611739455984e-09,4.730853754868333e-09,-9.90772321405501e-10,-1.8106063463867433e-10,1.7833132228049467e-09,7.265844999947361e-11,-1.230729479568898e-09,1.230657479832736e-09,2.1785369204074958e-09,1.0029515767636556e-09,1.493973148585555e-09,-6.615073372241487e-10,6.695445980374749e-10,1.311293745026718e-09,-3.5492884636391786e-09,1.3452022344936765e-09,2.212488168709939e-09,-5.278643323107056e-10,1.8758686443819655e-09,1.0751603049888203e-09,7.927748633386933e-10,3.978475220425713e-10,3.510449053117836e-10,1.4582725144090877e-10,-2.0039552355658666e-09,-1.5113483699506956e-09,-8.88286598955696e-10,-6.683810657943859e-11,-1.3015053806684625e-09
L4treat_m4,3.4434066185731693e-09,1.9441562604468492e-10,-1.1567270423866932e-09,3.138777592058651e-09,-5.923738926932792e-10,3.962237858427385e-09,8.410203380940611e-10,-5.165148765587054e-10,-5.412973638094843e-10,5.519736914307564e-09,-1.102804830155329e-09,-3.704333964164733e-09,4.6544656064759575e-09,-3.3125123830959753e-09,5.440685833507277e-09,-3.883060348149973e-09,2.9341825062161116e-09,-1.3109145885337228e-09,6.766726175951621e-09,2.5916258057544006e-10,-3.955181527002251e-09,-6.330822915494542e-10,-1.1237615849050143e-10,4.849998576288257e-09,-4.8517754098334625e-09,6.600432923571197e-09,-5.723092823622678e-11,6.074095707548903e-09,1.7650595529192324e-09,-1.1890984353183786e-09,-1.3867477484486247e-09,5.860941458755248e-10,7.718025147622143e-09,-1.5953531612035835e-09,8.644755525026036e-10,-3.02804187628132e-09,4.093073252086116e-09,1.672424815468073e-09,-2.0542353363315144e-09,-7.800622141831913e-09,-2.371854051547371e-10,2.820737657348651e-09,-2.668137957662159e-09,4.381102352762067e-09,-2.723621142801379e-09,1.6561288497521986e-09,-7.959378854935417e-10,-1.966984285142474e-09,4.2401090791959265e-09,-1.1967027333755838e-09,4.595543758556056e-09,1.424748765991868e-09,6.593590026979087e-09,-3.3751429108952155e-10,1.200132811008897e-09,-2.2172763858814064e-09,-2.931412515206887e-09,5.348689496485887e-09,2.5654378557608196e-10,3.805319515487059e-09,9.194612976148534e-10,3.783698543151782e-09,5.56992122712518e-10,-2.4425478624262936e-09,-2.7781726010798396e-10,2.3519521863940934e-09,-3.730214576363089e-10,3.234042581473733e-10,-6.840982644254751e-09,9.110699535212936e-10,-1.7790368579108635e-09,1.734124953397633e-09
