,treat_m4,treat_m3,treat_m2,treat_m1,treat_p0,treat_p1,treat_p2,treat_p3,treat_p4,L4treat_m4,L4treat_m3,L4treat_m2,L4treat_m1,L4treat_p0,L4treat_p1,L4treat_p2,L4treat_p3,L4treat_p4,L8treat_m4,L8treat_m3,L8treat_m2,L8treat_m1,L8treat_p0,L8treat_p1,L8treat_p2,L8treat_p3,L8treat_p4,L12treat_m4,L12treat_m3,L12treat_m2,L12treat_m1,L12treat_p0,L12treat_p1,L12treat_p2,L12treat_p3,L12treat_p4,L16treat_m4,L16treat_m3,L16treat_m2,L16treat_m1,L16treat_p0,L16treat_p1,L16treat_p2,L16treat_p3,L16treat_p4,F12treat_m4,F12treat_m3,F12treat_m2,F12treat_m1,F12treat_p0,F12treat_p1,F12treat_p2,F12treat_p3,F12treat_p4,F8treat_m4,F8treat_m3,F8treat_m2,F8treat_m1,F8treat_p0,F8treat_p1,F8treat_p2,F8treat_p3,F8treat_p4,window_m4,window_m3,window_m2,window_m1,window_p0,window_p1,window_p2,window_p3,window_p4
L4treat_m3,-8.29594974442928e-09,-1.0348177940443625e-09,-3.7695299642734087e-08,-2.9038925337159935e-08,8.446635110890579e-08,5.220920774516394e-08,5.896165679482309e-11,3.3155665068337817e-09,-3.5617338031033615e-08,-2.510120841258879e-08,4.923349296271282e-08,1.802144448248108e-08,5.5059545531795106e-08,-4.751222302777246e-08,5.6466680465434185e-08,-7.145369150238893e-09,8.368856015810324e-09,-9.029589618219768e-09,-3.690046115679362e-08,4.494759092291576e-09,-2.5207573648297653e-08,2.954338855068618e-08,-1.5493480153680803e-08,-5.288363547420793e-08,3.732602621686208e-08,1.9880470233364113e-08,-1.0703979676207415e-08,-4.535920620475846e-08,-1.6237594355605927e-08,5.939339031019893e-08,-1.9432641873701344e-08,-2.0008474507179852e-08,-1.9843500723945278e-08,1.4810588454553932e-08,2.7102461236350076e-08,3.3812466807690915e-08,-4.6237108145684115e-08,-1.49685393652157e-08,-1.4735078366886772e-08,1.9729812177561073e-08,4.30796470225301e-08,-2.4298361521967037e-08,4.9572387444166895e-08,6.666325894502233e-08,1.8414744550220185e-09,-1.5357531578643885e-08,8.062110834580398e-09,-5.901289580832296e-08,7.306982838909154e-08,-1.7681058915770183e-09,5.016014416364678e-08,-1.830184872223764e-08,4.505391302970828e-08,-7.436509072726354e-09,-1.8603320616117896e-08,4.7978587976275085e-09,-3.852782770566077e-08,-6.250868303275772e-08,4.497940249248195e-08,3.488108284035125e-08,5.6621609615376414e-09,4.290912933984028e-08,-1.3205803550877973e-08,2.005273553531423e-08,-2.31873940786827e-08,-1.8137455966845048e-08,4.803725414862851e-09,-1.0022489177848449e-07,-2.6723583700823577e-08,-3.373044302219629e-08,-4.2731192060571216e-08,-4.094280459524515e-09
L4treat_m2,2.5361814786142415e-09,-5.782012126912297e-09,2.9689274412533076e-07,-2.92560347930444e-07,-2.8787771427842923e-07,4.645173853376937e-08,-8.114827434898682e-08,9.22274633651826e-08,-5.257386752988918e-09,-1.2303385596436082e-08,1.802144448248127e-08,4.0944861748785224e-07,-4.947937770146708e-07,-1.917659289032896e-08,-5.395477724375721e-09,-1.2316447115341645e-07,1.0142960199561491e-08,-3.2002497398404105e-08,2.538580296058917e-08,3.3255651112298174e-08,3.094836670905247e-07,-4.6140825682947467e-07,-5.202798327193189e-08,1.1876693526220906e-07,-6.834557133859222e-08,5.29323679055379e-08,9.658773875036063e-09,1.0007899312208263e-09,2.4825275854671478e-08,3.206848772420751e-07,-4.1221253368020916e-07,-1.6599893555504283e-07,-8.592587811819776e-08,-6.960765155638141e-08,1.2531455722128527e-08,-8.082341668931345e-08,5.129295110768162e-08,9.118470975054708e-08,3.4122088230904633e-07,-1.9610732130494848e-07,-1.4277269255541411e-07,-5.419477716373423e-08,-8.458350136699843e-08,1.3838172884856297e-08,-1.2341311131315715e-09,3.033962981951985e-08,9.449129763074912e-08,2.990906488109716e-07,-3.4753059575590843e-07,7.943772733890649e-09,5.996083869795456e-08,-2.9420296482849192e-08,2.5344626444815923e-09,-4.934131688598387e-08,4.400788619478117e-08,6.456769233997411e-08,3.263755862118579e-07,-3.2419353641445466e-07,-2.5888439713235673e-08,2.5380557384110442e-09,-9.83153281098352e-08,2.7293976321044477e-09,-4.64586711040503e-08,-3.011844471963654e-08,-3.2110729611322927e-08,-1.8226125287411162e-07,2.8442474913276286e-07,1.398923202055648e-07,1.6299568895059945e-08,8.25237455592101e-08,-9.009933620597758e-09,2.1279914150194726e-08
L4treat_m1,1.851900864098804e-08,-5.7294841483895977e-08,-6.521505412502575e-07,7.291560348455769e-07,9.78220077862865e-07,1.8713662594389027e-07,2.2048028955931343e-09,-1.8409331159845164e-07,-1.1700633893612022e-07,-2.2231155768067575e-08,5.505954553179455e-08,-4.947937770146752e-07,1.7161816178649885e-06,-2.0365123229049172e-07,1.1335746780967917e-07,4.297031382824817e-08,-4.321759647202929e-08,-1.8285832550183136e-08,-1.4147040042393541e-07,-1.923380334194249e-07,-5.1223237659111e-07,1.0989265937771834e-06,2.488725070482943e-07,-3.75648741102934e-07,2.2826908905794226e-07,4.484393934442661e-09,-3.503499983561079e-08,-1.1363865539979135e-07,-1.9717639383476896e-07,-4.581196076717999e-08,9.702189001665802e-07,3.512794320233255e-07,6.814928982154256e-08,3.4862417608526934e-08,-2.070720852542523e-08,1.9921048941952824e-07,-2.4974121260150437e-07,-2.4490299461942205e-07,-3.827456322614507e-07,5.155348991019963e-07,4.400724143665793e-07,-1.3791043118180866e-07,1.0924047820777261e-07,1.869896938877774e-07,3.12698993392109e-08,-1.1464443624766804e-07,-8.186621673432072e-08,-4.840386143512052e-07,1.0493214066347775e-06,5.6176408225769026e-08,7.453616090080583e-09,3.952809156476864e-08,1.969152600958808e-07,3.098318680733428e-08,-9.533584103114382e-08,-1.7850006128143112e-07,-7.83765704676849e-07,5.805910822110071e-07,4.110324336734093e-07,2.2827843084385424e-07,1.3013351328897315e-07,1.8778211600019633e-08,3.992936512917919e-08,1.3849621073956405e-07,6.37214007325607e-08,2.0312393017125754e-07,-7.69986898918557e-07,-9.053426347907437e-07,-1.7001806467248098e-07,-2.7383081505756124e-07,-1.4346471774105737e-07,-8.213305879864163e-08
L4treat_p0,-1.398178841749745e-08,-9.982950103043642e-09,1.2346456955869703e-08,-3.260908269939762e-07,2.513644321169999e-07,1.636442841825625e-07,6.893548958463963e-08,-4.690069959693771e-09,-2.6054133107551005e-08,-6.934886898024964e-08,-4.7512223027771574e-08,-1.917659289033072e-08,-2.0365123229048793e-07,4.399387583588239e-07,1.874567358406983e-07,1.4617964232903225e-07,9.024511864212415e-08,6.65087113127374e-08,-4.910790785220296e-08,-2.194282452736961e-08,-9.838681511690088e-08,-3.168666172025231e-07,3.0992834477243587e-07,1.9225065872903837e-07,1.5971449917303176e-07,8.670314697193997e-08,4.373978611709415e-08,-5.9908823531925e-08,-5.366873051253174e-09,-4.607116207813263e-08,-2.1958255886105185e-07,4.2997633109018537e-07,2.2681868997904753e-07,2.2216023751450365e-07,1.1391199635818853e-07,3.58349262092258e-08,-8.598455975784608e-08,-5.2068472683499597e-08,-1.0248872859418352e-07,-3.386367831285477e-07,2.951512403419743e-07,1.5922389816523156e-07,1.475398260879952e-07,1.088631574490677e-07,8.590954540816584e-08,-8.20206607004826e-09,-9.352476562745554e-08,-1.0419551160755203e-07,-1.2761720629300903e-07,1.93018150835315e-07,1.7193286391259026e-08,8.361557033753461e-08,6.478714566736279e-08,-6.181511395332551e-08,-9.121728561373941e-09,-2.3463622252051256e-08,8.640821670027646e-08,-5.495758760371398e-08,6.417564464239096e-08,9.944599732166738e-08,4.3025498559339546e-08,5.9349098249343864e-08,-9.993716547914269e-09,2.961733456466704e-08,-2.4557556181447022e-08,-3.775083570829173e-08,2.521004605475876e-07,-2.2614854720515585e-07,-1.615276392711765e-07,-1.2327336664999934e-07,-8.180358356187087e-08,2.6845593513645807e-09
L4treat_p1,-2.3178968153937493e-08,-3.238437211874746e-08,-1.474366562664978e-07,-2.936004347950841e-07,7.148735868100408e-07,3.906128831823905e-07,9.494091855689891e-08,-2.201512676734333e-08,-9.387296409029764e-08,-1.3155630344172155e-07,5.6466680465434085e-08,-5.39547772437528e-09,1.1335746780967872e-07,1.8745673584069743e-07,4.810543157070598e-07,1.7553991207992076e-07,1.1509631646314599e-07,4.108862990137224e-08,-1.4603030566382765e-07,-6.101881957008851e-08,-2.408782310128844e-07,-1.1387242906625007e-07,3.9521589051449086e-07,2.2394252148131e-07,2.642080303347336e-07,1.1858538118266363e-07,1.4988036518657742e-08,-1.6781699412168198e-07,-8.697780323736485e-08,5.5991322471810016e-08,-1.4429581107268518e-07,5.43474605876137e-07,2.641096743896012e-07,2.4876814739446914e-07,1.5108678982034033e-07,1.6106564603352554e-07,-1.956549722655694e-07,-1.5347635462632973e-07,-1.558227736745914e-07,-2.7835277383812724e-07,4.746547820066385e-07,1.379316907866524e-07,2.862444922990477e-07,2.60793197016569e-07,7.213993525702222e-08,-6.670700666448477e-08,-1.062912707115417e-07,-1.6777923944369717e-07,3.6314878807850975e-08,3.290442672603702e-07,2.1984845574679447e-07,-4.007033611956381e-09,1.495322720671501e-07,-4.3197728460009816e-08,-5.797804747435206e-08,-4.6813420029729915e-08,-7.468605204689475e-08,-1.3791803126059917e-07,2.6278078829354046e-07,2.546182397812198e-07,5.642247058063421e-08,1.3694552885688642e-07,-1.1083657050149034e-08,9.346185076454876e-08,-4.373688992185437e-08,-8.619535251506085e-08,2.762164124153274e-07,-5.833867367473775e-07,-3.073390328754151e-07,-2.386042470299368e-07,-1.9900986626653376e-07,-3.78375972269997e-08
L4treat_p2,5.241050393962322e-10,2.5706741747231963e-09,-1.2543672692571325e-07,-1.5154523022208795e-07,3.510196217261328e-07,1.026542573165485e-07,1.4296294841406224e-07,-4.1667238369846635e-08,-5.6307202007601135e-08,-4.3996365130801494e-08,-7.145369150238652e-09,-1.2316447115341624e-07,4.297031382824724e-08,1.4617964232903344e-07,1.7553991207992078e-07,2.3667024640521914e-07,5.4528711228324417e-08,2.3881830055643305e-08,-6.131481896062899e-08,-3.169041225110133e-08,-1.7601162249205974e-07,1.612419694226437e-08,1.2668391380582527e-07,1.0772481368199644e-07,1.9418402024062375e-07,1.0750836253781034e-08,8.066284567716829e-09,-4.277588128315296e-08,-5.530777438851924e-08,-1.229561923211755e-07,-1.291595653092954e-08,4.1454687962418395e-07,1.8240799166019833e-07,2.1236246132145171e-07,6.273068638673988e-08,7.791506195695705e-08,-6.82034216352109e-08,-1.2130929928538072e-07,-1.7044240615508938e-07,-1.8140070001114184e-07,2.52701791625794e-07,1.5448791949491013e-07,2.541585918238531e-07,7.976400331514682e-08,3.3323267578882714e-08,-1.3359448250473075e-08,-1.0367432316982931e-07,-7.66567531276507e-08,-1.7690106015519724e-08,1.8619856750495282e-07,4.4748731611250305e-08,3.13124791484589e-08,1.733310400693053e-08,-4.383045756692766e-09,-1.9171736871059764e-08,-1.640592196626558e-08,-2.3188852634219905e-08,8.19940288176462e-09,5.202826952392141e-08,1.270691090186562e-07,1.1801820190781495e-07,3.4338366290761037e-08,4.354190341631743e-10,1.69544450603696e-08,-5.705517415031301e-09,-6.939480556615178e-08,1.8487305885307564e-07,-2.0989372393545878e-07,-1.4488461543446752e-07,-1.8415398481554925e-07,-7.138239415562928e-08,-1.5070612192620568e-08
L4treat_p3,-1.0580994831480192e-08,-6.904318622626311e-09,-2.1455855561796962e-08,-1.1686709358324904e-07,1.7057032550029338e-07,8.795572001324631e-08,2.576126793420461e-08,1.5941791478871705e-09,-3.1165276652495655e-08,-4.608951956940399e-08,8.368856015809975e-09,1.0142960199559107e-08,-4.3217596472028466e-08,9.024511864212303e-08,1.1509631646314452e-07,5.452871122832374e-08,5.568703840798568e-08,1.763223036955861e-08,-4.308546440006915e-08,-8.535822743742516e-09,-5.231761691491422e-08,-1.130976983996623e-07,1.1744601996200387e-07,5.0574840772846046e-08,7.481186266231706e-08,4.3148066594092595e-08,5.179264947708491e-09,-4.3293667779730694e-08,-1.9065861792478578e-08,8.839299659366824e-09,-1.184078192739624e-07,1.8880140931435897e-07,4.3571821673965495e-08,7.356792077944403e-08,5.771907417400877e-08,3.677425511956239e-08,-4.833407716645144e-08,-3.469612604414363e-08,-3.012657086077966e-08,-1.1560471826650316e-07,1.415223987387296e-07,3.3714317530148384e-08,8.77692262197059e-08,7.886381284287121e-08,1.975650047206225e-08,-1.1526048618073907e-08,-2.146568642501971e-08,-3.45051144164987e-08,-2.715297977733166e-08,8.52788257704172e-08,6.587149286795606e-08,1.758676896074531e-08,5.048168273508684e-08,-1.5817594785817105e-08,-1.381456967614244e-08,-7.150627756369565e-09,1.4657633589079598e-08,-5.985340252897367e-08,3.429821306785351e-08,8.277547273858761e-08,1.6729139515692057e-08,6.120079798826136e-08,-1.5705163534065126e-08,1.8027652450405785e-08,-2.2578299603841594e-08,-4.494276843636104e-08,1.257570132143402e-07,-1.4794231396974702e-07,-8.388364798096657e-08,-6.84058976772136e-08,-5.967521243485562e-08,-1.3727346659702405e-09
L4treat_p4,-6.106649855713195e-09,-9.733559697729148e-10,-6.917851848252132e-09,-5.447134582996064e-08,4.81615938863217e-08,1.3289220540652354e-08,-2.493052424989493e-09,-6.685803224078722e-09,1.62502071764174e-08,-1.6098594062661225e-08,-9.02958961821982e-09,-3.200249739840502e-08,-1.8285832550183423e-08,6.650871131273608e-08,4.1088629901372e-08,2.3881830055643252e-08,1.7632230369558992e-08,3.853963195618689e-08,-9.653531582664453e-09,3.2966330849276225e-09,-2.294508036012673e-08,-2.0079020157403044e-08,4.494928725744921e-08,3.787702329885131e-08,9.288119433279844e-09,1.3686640647082447e-08,2.4855223150405504e-08,-1.7825069404836513e-08,9.025721179338242e-09,-3.255205273463731e-08,7.793884371446858e-09,5.0802031897565954e-08,3.285879442620816e-08,3.785427108825508e-08,1.7995554067459393e-08,2.177660351036217e-08,-2.2691433470213215e-08,-2.5777541625246147e-10,-4.4093807434695336e-08,-2.7331750846607564e-08,5.999819317469696e-08,2.0933290558679962e-08,-4.1065448884991054e-09,8.083467917687921e-09,2.343757898634143e-08,-1.3465857593536947e-08,-2.358021705142373e-08,-4.8119101793878643e-08,4.65803367100709e-09,-1.4426443349665986e-08,-2.090681755166195e-08,1.7464526074408426e-08,3.4609577002270802e-09,-1.8276755127094624e-10,-5.0016434817702665e-09,-1.0948369396988535e-08,6.442694682218442e-10,1.814831409414097e-09,-3.2317092625561354e-08,-2.732359497346881e-09,-2.4618619160705495e-09,1.0200011528770997e-08,1.4487669102514818e-08,1.601905348810883e-08,-6.228208732228642e-09,2.4054726850042013e-08,6.874497450806893e-09,-1.2970512647897064e-08,-8.528737714470397e-09,-3.805916665676851e-09,-8.152012153201456e-09,-1.0659935134069157e-08
L8treat_m4,1.0420043479880341e-08,1.2704400140240745e-08,1.1262473727562509e-07,7.699898627839976e-08,-2.8440749411302713e-07,-1.268964019651235e-07,-3.9492605218280236e-08,1.8192068714717805e-08,6.148053436347502e-08,5.909931013912349e-08,-3.6900461156793367e-08,2.5385802960589095e-08,-1.4147040042393536e-07,-4.910790785220255e-08,-1.4603030566382733e-07,-6.131481896062907e-08,-4.308546440006951e-08,-9.653531582664408e-09,8.990996861839326e-08,3.635410532658409e-08,1.1127519905109483e-07,-2.3798011846028127e-08,-8.632444607427841e-08,2.7310631230367822e-08,-1.3707727880004902e-07,-4.760700780598358e-08,-1.4867104362450673e-10,9.208736689532064e-08,6.291376232288269e-08,-3.374655538914065e-08,7.474263584186563e-09,-1.8406370785747207e-07,-4.245216865336274e-08,-9.09837601190341e-08,-6.730575656025572e-08,-7.743389224523102e-08,1.1169118314322372e-07,8.655272140051683e-08,7.901092396820536e-08,2.7583003938844914e-08,-1.7478092958264846e-07,-6.984060946733064e-09,-1.4772804590966954e-07,-1.351079433868038e-07,-3.0694831996020656e-08,3.498377334519192e-08,3.120217839123068e-08,1.1508774356377324e-07,-1.2129088836232513e-07,-6.74154106038844e-08,-8.18718490728789e-08,-2.8014664888913123e-08,-9.181962458677275e-08,1.8081774939710415e-08,3.1867631674775076e-08,2.1831375222703215e-08,6.872892725556504e-08,3.475901705713231e-08,-8.056909311011054e-08,-1.2504119525307315e-07,-4.663225094948098e-08,-7.138313113441031e-08,1.3239257449109797e-08,-4.390617547549048e-08,2.2082384854666278e-08,5.008706463718849e-08,-3.917005513754234e-08,2.583496450760634e-07,1.0548391503218954e-07,1.2177017286888184e-07,9.133742396383598e-08,1.3459732575176166e-08
L8treat_m3,-2.210386289996327e-09,2.5984036804257364e-08,8.902584584097212e-08,-7.783223931027506e-09,-2.324937639991466e-07,-1.011617010819185e-07,-3.019369239670812e-08,1.0945135305534023e-08,2.3850766345075298e-08,9.043144723424987e-09,4.494759092292962e-09,3.3255651112298935e-08,-1.9233803341942628e-07,-2.1942824527370138e-08,-6.101881957008902e-08,-3.169041225110149e-08,-8.535822743742983e-09,3.29663308492757e-09,3.635410532658415e-08,6.657619216691569e-08,9.258950600525636e-08,-7.129326701505747e-08,-8.217279710467339e-08,4.507207347377504e-09,-9.048472383308464e-08,-1.9200437586712998e-08,3.6731814421535822e-09,2.9332093205171696e-08,5.699317674636089e-08,-1.8561730932804719e-09,-6.558965748399925e-08,-1.474627831607465e-07,-6.11830856746716e-08,-3.734431823998194e-08,-1.5866380566114712e-08,-3.5407360344057394e-08,5.779837278077635e-08,7.948476351195025e-08,5.905827353034357e-08,1.708223405388262e-08,-8.101773295320834e-08,-1.5618282966549172e-08,-7.373797988427477e-08,-4.919688284495256e-08,-1.6196770908948894e-08,1.4771757442078107e-08,3.3150677102123086e-08,3.094774953003838e-08,-1.3336587107413797e-07,-5.543871305541458e-08,-3.4918596760388485e-08,-2.5463553293926023e-08,-3.863202482263203e-08,1.8517881796544925e-09,8.112787237118193e-09,2.8918337626719237e-08,5.50817691870761e-08,-1.8393280044462312e-08,-1.2090487058144673e-07,-8.654557596529798e-08,-2.777598892665996e-08,-8.36613798596352e-09,6.998243163587932e-09,-2.2409368809890672e-08,-2.2148539689877237e-08,8.859493800590847e-09,2.4911836644318437e-08,1.958733403863196e-07,7.984186760900316e-08,8.545152944233896e-08,4.279557593014679e-08,1.5261612962888936e-08
L8treat_m2,1.1022190469253346e-08,1.2150325116736652e-08,3.4787926271536023e-07,-7.124959730565502e-08,-7.011251434716143e-07,-2.1504091606879722e-07,-1.198028846158757e-07,9.962968714257183e-08,8.636452865472755e-08,6.331639427052711e-08,-2.520757364829722e-08,3.094836670905184e-07,-5.12232376591109e-07,-9.838681511690114e-08,-2.408782310128859e-07,-1.7601162249206148e-07,-5.231761691491577e-08,-2.294508036012594e-08,1.1127519905109426e-07,9.258950600525546e-08,4.738166427585324e-07,-2.7610767869348345e-07,-2.75673316811875e-07,-8.526613458197472e-09,-2.2732692188996387e-07,-3.706794485713934e-08,2.3837420056733316e-08,8.92527597032861e-08,8.218373355398084e-08,2.4985695826166263e-07,-2.813970858184195e-07,-4.5923728383802996e-07,-1.90353605741059e-07,-2.088961488752308e-07,-7.414244385921558e-08,-1.5236287273489797e-07,1.6159598453548923e-07,1.8681266736592462e-07,4.141921029086491e-07,8.733339465217138e-08,-4.143644897673383e-07,-9.664561776453861e-08,-2.6792164944819624e-07,-1.4955738286735788e-07,-3.266698680789519e-08,4.743914757634361e-08,1.1728035819307017e-07,3.58669680787949e-07,-3.96098100923536e-07,-2.3570047207873223e-07,-1.1271265712466141e-07,5.491445543998031e-10,-1.0705246109958126e-07,2.441606834226847e-09,6.92440023990551e-08,8.534351421043361e-08,3.3380664624060797e-07,-1.6079281236527325e-07,-2.897224756190604e-07,-1.348211715628345e-07,-8.351426737415903e-08,-7.648058623357553e-08,-2.9824337071718937e-09,-6.861328151430678e-08,-2.0466198863298106e-09,-9.888377518828962e-08,5.532119579742939e-08,5.727675777474935e-07,2.327754348768118e-07,2.379508994457459e-07,1.2200472967758227e-07,2.9221638932022747e-08
L8treat_m1,2.865608185356751e-09,-8.599779303616715e-09,-4.277628094722584e-07,7.446279728595011e-07,2.7232778825078097e-07,-1.3195143355559154e-07,1.8758569628658044e-08,-1.2392521368499255e-07,1.9501137518165505e-08,7.341470129782518e-08,2.9543388550684935e-08,-4.6140825682947557e-07,1.0989265937771891e-06,-3.168666172025266e-07,-1.1387242906625204e-07,1.6124196942263795e-08,-1.1309769839966282e-07,-2.007902015740287e-08,-2.3798011846028203e-08,-7.129326701505556e-08,-2.761076786934804e-07,1.1388813062013651e-06,-1.675385132021578e-07,-3.911086776653364e-07,3.485026118560464e-08,-1.3020845895738508e-07,-9.130729029894622e-09,4.11680554166846e-09,-9.952033540993257e-08,-2.529948966694888e-07,1.0199623577864537e-06,-1.7636989525106303e-07,-6.107344515828804e-08,-8.055058745621598e-08,-1.3361944340568317e-07,1.1991785454701023e-07,-5.4174084798190036e-08,-1.1319584099184405e-07,-3.342932850251133e-07,8.157391734419723e-07,-2.537336841474395e-08,-1.2489751628534724e-07,-9.952421630969118e-09,-3.829532500888317e-08,-2.7243057792146075e-08,-6.16553046655412e-08,-4.9969990426628056e-08,-3.439243554951006e-07,7.38198748293491e-07,-1.6785369441266735e-07,-1.7266129681550424e-07,-1.7624483668866956e-08,-4.426403478046749e-08,9.303239336806307e-08,-5.40374757347858e-08,-8.85147709179299e-08,-5.580977482147337e-07,5.430377056581909e-07,6.550875339866699e-08,-5.1884713372521526e-08,1.0720697019068322e-07,-1.038505603573953e-07,1.035192848507236e-07,4.32326723524011e-08,8.432539149934048e-08,2.623356062565218e-07,-7.606179999083818e-07,-1.5654608757537418e-07,1.0152819644392698e-07,-6.012190391262983e-08,3.800764007411802e-08,-7.027084543352527e-08
L8treat_p0,-4.965219311495765e-10,-3.27788043846791e-08,-1.4354727929573548e-07,-8.372921877057392e-08,8.633632453761947e-07,3.9876706982520943e-07,6.06882900223478e-08,-4.091540780529105e-08,-9.588165474163692e-08,-1.0627669988953362e-07,-1.5493480153679632e-08,-5.202798327193248e-08,2.488725070482976e-07,3.0992834477244857e-07,3.9521589051449393e-07,1.266839138058226e-07,1.1744601996200651e-07,4.494928725744971e-08,-8.632444607427831e-08,-8.217279710467308e-08,-2.7567331681187276e-07,-1.6753851320215475e-07,7.873013639252707e-07,2.527076033901273e-07,1.4746586456231708e-07,1.1145261457744777e-07,-1.7394126647004268e-08,-7.701763958092243e-08,-3.1668065418304065e-08,4.431523058475777e-08,-1.1484596028932958e-07,7.883093756313936e-07,2.7567035730822783e-07,1.9692137454143773e-07,1.2388199134152746e-07,1.1059445951468116e-07,-1.2205555897343951e-07,-1.2651974396885496e-07,-1.145959191073227e-07,-3.7740863439716333e-07,6.062465374347359e-07,1.2257842438690552e-07,1.6544598930521477e-07,1.9496353737276516e-07,4.372625250310427e-08,-2.51466952660828e-08,-1.0863099640143557e-07,-1.7473852961079482e-07,6.58474519367494e-08,5.174671942463192e-07,2.479448129870731e-07,3.689315384561542e-08,1.703542591117801e-07,-4.584736471709434e-08,-4.604233560345835e-08,-1.0217805134163219e-07,-1.889700525365025e-07,4.85455641920916e-08,4.310979964787089e-07,2.3643592227533197e-07,3.591882927908559e-08,1.2892286661452734e-07,-2.8203779804251104e-08,5.835481560234781e-08,-1.9481064604088745e-08,-5.2865781532938266e-08,2.5434353616896894e-07,-7.743219073289446e-07,-3.588017460467183e-07,-2.2336748275901026e-07,-1.9243734148544253e-07,-2.5043330592310765e-08
L8treat_p1,4.7724331097829605e-09,-8.29707655883236e-10,1.5432107311093206e-07,-2.88428638418623e-07,8.753747780087294e-08,1.594057737257549e-07,2.9582026599593667e-08,-1.2125139007148787e-08,3.295400658648386e-08,-2.598360038839528e-08,-5.288363547420772e-08,1.187669352622087e-07,-3.7564874110293525e-07,1.9225065872903937e-07,2.2394252148131175e-07,1.0772481368199767e-07,5.057484077284753e-08,3.787702329885142e-08,2.731063123036751e-08,4.507207347377795e-09,-8.526613458195607e-09,-3.911086776653364e-07,2.52707603390125e-07,5.197723235542059e-07,2.6192653406591965e-08,3.582325372257683e-08,4.894341351016633e-08,1.681372496120438e-08,3.6731614146904574e-08,-3.080195305070375e-08,-1.8784797032189343e-07,3.0153575403141337e-07,2.408709669366425e-07,1.5345540135914117e-07,9.278495993017072e-09,-2.2488615380493622e-08,2.808904148916397e-08,-5.309717825528957e-09,4.537209058882837e-08,-3.9081776888078843e-07,1.153640862428368e-07,2.2337040265395824e-07,3.587989760669074e-08,-3.304083575044279e-08,3.9178488174379836e-08,5.879245900079394e-10,-5.0954587473720116e-08,1.9361278763437166e-07,-4.1091364466839624e-07,3.021562141936524e-07,3.761322755795458e-08,-5.3370426175835845e-08,-7.056211912525915e-08,-2.4770767252709503e-08,2.2153841944635664e-08,-7.630827264513017e-09,2.0178471355773112e-07,-7.47403002653504e-08,4.149977548890743e-08,8.16180575031288e-09,-4.8963018396777416e-08,-5.067292909889972e-08,2.0323915674764045e-08,4.53384221825773e-09,1.0800077606907927e-08,-7.833046751288839e-08,3.540245607980364e-07,6.091176674029624e-09,-1.4510335345779387e-07,-9.178758171886673e-10,3.1982487706665007e-09,-3.629968553855515e-09
L8treat_p2,-1.7333706161273098e-08,-3.4218093139748904e-08,-1.746012173882681e-07,-2.0594951775119054e-07,4.849788705268802e-07,2.504341594881342e-07,1.518656088918387e-07,-1.237976130055558e-08,-9.9429107724262e-08,-8.078983054377524e-08,3.7326026216861744e-08,-6.834557133859271e-08,2.2826908905794192e-07,1.597144991730328e-07,2.6420803033473404e-07,1.9418402024062473e-07,7.481186266231814e-08,9.288119433279804e-09,-1.3707727880004904e-07,-9.048472383308501e-08,-2.2732692188996215e-07,3.4850261185606794e-08,1.4746586456231978e-07,2.61926534065921e-08,3.6590340748143107e-07,9.94873894668773e-08,1.268082082059127e-08,-1.4170844604715768e-07,-1.2049653299661115e-07,-1.4722332943357403e-08,-2.3724834935463507e-08,4.05069396738917e-07,2.21988585119194e-07,2.484848821718351e-07,1.2759016888857054e-07,1.234006536615556e-07,-1.96759120557087e-07,-1.69521241362693e-07,-1.9029711023691006e-07,-1.276045404940414e-07,2.5764833342289827e-07,1.2284737110368505e-07,3.5688008571477817e-07,2.3633824498206333e-07,8.234701102566854e-08,-4.861554827104143e-08,-9.956978341551486e-08,-1.569026280559759e-07,1.6614823542778252e-07,1.3316765100925682e-07,9.052506598451493e-08,6.687913431110818e-08,1.1234276223587404e-07,-4.184050580380343e-08,-3.588165842039279e-08,-1.3346646946551005e-08,-3.230834191291955e-08,-7.925639003085726e-08,1.542003389648818e-07,2.5487788166844633e-07,1.4402477716661837e-07,9.052209162499421e-08,-2.8351299944500446e-08,7.754242826842576e-08,-1.8734674459486506e-08,-7.735353257209073e-08,1.1743273778766415e-07,-4.1450989062880766e-07,-2.2686721535234424e-07,-2.88033224588801e-07,-1.5828200151304742e-07,-2.4665150063417576e-08
