year,0,1
1850.0,0.5897435897435898,1.3611111111111112
1851.0,5.0256410256410255,2.111111111111111
1852.0,9.76923076923077,6.472222222222222
1853.0,11.051282051282051,8.86111111111111
1854.0,16.743589743589745,63.52777777777778
1855.0,34.1025641025641,79.69444444444444
1856.0,4.076923076923077,46.05555555555556
1857.0,2.41025641025641,55.19444444444444
1858.0,1.7692307692307692,113.75
1859.0,51.48717948717949,57.833333333333336
1860.0,7.384615384615385,37.97222222222222
1861.0,13.461538461538462,40.416666666666664
1862.0,4.743589743589744,39.47222222222222
1863.0,2.9743589743589745,53.111111111111114
1864.0,3.871794871794872,29.75
