table,group,N,b_minus1,mwpc,n_events,below,below_se,above,above_se,wage,wage_se,emp,emp_se,elas_mw,elas_mw_se,elas_wage,elas_wage_se,wage_lin,wage_lin_se,elas_wage_lin,elas_wage_lin_se,wage_nospill,wage_nospill_se,spill_share,spill_share_se
2,first_,847314,0.3580405097974294,0.10322832180554638,138,-0.09421379116424448,0.01009009586079291,0.09956150152251317,0.012334606548600366,0.07261947940126945,0.010645191258720607,0.014936048329543178,0.017814602329494528,0.05180468174559973,0.061788753203464365,0.20567550817889893,0.23310047102402204,0.07370412745527306,0.011452712891304395,0.20264873685136608,0.2261371301308529,0.05187676119251692,0.006779706015165765,0.28563573272311193,0.05354319481549072
2,fourth_,847314,0.10408885638305135,0.10330064122202426,138,-0.019784162271253743,0.0046713099729070945,0.021394931186674508,0.0027287310395713127,0.05092704852740523,0.012817243093653776,0.0154749410397312,0.04833060169790883,0.015593019524038958,0.04869937881923524,0.30386487116770006,0.903631025157642,0.05171514160069436,0.01466832378225086,0.2992342389626837,0.8756506784122197,0.03509796046614396,0.009168187759644855,0.3108188775703977,0.2677734242285721
2,fifth_,847314,0.026665736244972663,0.10262475834921049,138,-0.004133641141231658,0.0010789295585976251,0.004426437154180679,0.0013664909705071375,0.059787078153820394,0.032039264702203966,0.010980233594871113,0.05477736974424477,0.002853073835776527,0.014233201785716104,0.18365563151658176,0.8409379300439227,0.060443554237904165,0.03502704260121577,0.1816609518304171,0.821987679731779,0.030200641045364823,0.010380050794188418,0.4948634056398522,0.30513340263524263
