table,group,N,workers,b_minus1,mwpc,n_events,below,below_se,above,above_se,wage,wage_se,emp,emp_se,elas_mw,elas_mw_se,elas_wage,elas_wage_se,wage_lin,wage_lin_se,elas_wage_lin,elas_wage_lin_se,wage_nospill,wage_nospill_se,spill_share,spill_share_se
3,ind_all_overall,554931,2652792.0,0.08670944060264495,0.09803682232881732,118,-0.019188242120104292,0.00392759683244006,0.01989240905871378,0.0029700520762821377,0.058207251849887585,0.01105472599799077,0.008120995057924598,0.030732493862264395,0.0071826781191223965,0.027181596545848702,0.13951861322826362,0.5226194818718612,0.058679952654495895,0.011680390828611322,0.138394710468506,0.5141957182826034,0.04007404653866068,0.00800377245886249,0.31152828444797853,0.13472526603675597
3,ind_mstrad_overall,554931,358086.0,0.04978526339330978,0.09803682232881732,118,-0.016058544330095292,0.008052841820203915,0.01052160446722896,0.007842597142882409,0.05821937596969603,0.07252833507558777,-0.11121644208495629,0.13625582333151315,-0.05647816536010656,0.06919371611894104,-1.910299453275589,3.9224820079122327,0.051744424113940035,0.06788235852445214,-2.1493415762065537,4.689745884923491,0.06486355354374343,0.027952968054482476,-0.11412313277809405,1.157385450201654
3,ind_msnontrad_overall,554931,384498.0,0.27007464796451175,0.09803682232881732,118,-0.06612746821472826,0.007305556619871337,0.07202931069937045,0.011253842668581059,0.05642384980991725,0.014400223790202615,0.021852634185114947,0.037430172525929326,0.06020026296698281,0.10311371205270042,0.38729427819499923,0.5965359061600739,0.057656859559129234,0.0162951395933525,0.37901187043849077,0.5699909753659832,0.043034801902184984,0.006004288873852041,0.2372941221281034,0.1910075258175144
3,ind_mscon_overall,554931,274812.0,0.035569131612381434,0.09803682232881732,118,-0.003295046628859601,0.002471845029737348,0.005121947567772919,0.00552256285599638,0.09695542104622161,0.08636170117605044,0.05136197753777555,0.1634912653158451,0.018634844495325008,0.05931691986086429,0.5297483831594081,1.3107689420932243,0.10193524320416322,0.1045644429133694,0.5038686907815003,1.169924123616804,0.013275762542018649,0.011633669848766725,0.8630735404089506,0.14473483311174465
3,ind_msother_overall,554931,1504643.0,0.056972085019404144,0.09803682232881732,118,-0.010962424541982421,0.0025548741371877286,0.011489490282673282,0.0020699156420475612,0.055719441510405435,0.01308349280302362,0.009251298078898632,0.04403234405969874,0.005376201800208037,0.02558849205601031,0.1660335751421877,0.7628327958878344,0.05623491867260795,0.015058374552195077,0.1645116290246356,0.748667476850915,0.0364418720241508,0.008454566663284955,0.34597564088388444,0.22840882800379472
3,ind_rest_overall,554931,156634.0,0.4338329571487006,0.09803682232881732,118,-0.10126366852563307,0.015102519950682982,0.10102323622862101,0.014643463502683177,0.04873785152681404,0.012174783949181167,-0.0005542047764012005,0.026381683252209288,-0.0024524692998070955,0.11674433532207512,-0.011371136786698412,0.5423357635418056,0.04871084077670635,0.012691701231396341,-0.011377442219519697,0.5429368142237588,0.04443229293488901,0.007622953864084043,0.0883411651733611,0.20183440817777584
3,ind_retail_overall,554931,315397.0,0.1362121199018422,0.09803682232881732,118,-0.03294306601411896,0.0034681118386757004,0.04138821150442131,0.01028778168929324,0.059621893547806004,0.020592597821280156,0.061999956365029224,0.07972855343788125,0.0861425869351127,0.11077465611950658,1.039885731158747,1.057895183186761,0.0633184483461704,0.02595386340974593,0.9791768115678893,0.9240527722890448,0.03391968315913953,0.0056057431832670715,0.43108678472376827,0.18596609833922378
3,ind_manuf_overall,554931,349749.0,0.050241291588531356,0.09803682232881732,118,-0.01655536430076635,0.008164335307987157,0.011490288855313372,0.00855811316624749,0.07276706561409209,0.07768813302130917,-0.10081499271426349,0.14520646041488502,-0.05166503080306519,0.07441448983093925,-1.3854480988544855,2.9561486197388733,0.06543105442436906,0.07505947792590871,-1.540782027757084,3.5115132703839236,0.06803594751566731,0.028424346323426008,0.065017299495289,0.8091328373314275
