table,group,N,b_minus1,mwpc,n_events,below,below_se,above,above_se,wage,wage_se,emp,emp_se,elas_mw,elas_mw_se,elas_wage,elas_wage_se,wage_lin,wage_lin_se,elas_wage_lin,elas_wage_lin_se,wage_nospill,wage_nospill_se,spill_share,spill_share_se
2,HSD,847314,0.2643467201159924,0.10327562964216419,138,-0.06480796567776471,0.010175831878277947,0.0748068659631281,0.010800745324507173,0.07672976469468692,0.01307109230280232,0.03782494551464828,0.02400704212597415,0.09681761631478986,0.06144898722131182,0.49296313712359696,0.2892567558870922,0.07963206386361524,0.014410060960438831,0.4749964232928906,0.2681368385842413,0.04837256721885233,0.008676832214080396,0.3695723242299759,0.07754499703485959
2,teen,847314,0.43157139787239895,0.10212505325440072,138,-0.11431855728582381,0.010244393807465085,0.12706384344982063,0.019687664960088457,0.08068866393459014,0.01546244960008838,0.029532277224185173,0.03162754280399944,0.12480077863212856,0.13365518473038765,0.3660028036667625,0.3377438464671859,0.08307158392675557,0.018046395282981922,0.3555039621036221,0.31721884746825424,0.05272327545038746,0.006686156568755996,0.346583858506725,0.058511472476047446
2,HSL,847314,0.14497883989078886,0.10340236768511442,138,-0.03151263194852617,0.007074425707175531,0.03778390169609998,0.00587498236240812,0.07272394900477802,0.01300020352559702,0.043256448681048165,0.029820345938778203,0.06064918906568331,0.041810639892849895,0.5948033525820522,0.41916223480586035,0.07586972877278637,0.013826582240948338,0.5701410744539761,0.38603982577677304,0.043491576314463404,0.01074192512049727,0.40196349469958004,0.09977239344598907
2,female,847314,0.10219277757764576,0.10136007060870177,138,-0.023173712485791153,0.004921014306904748,0.025691067067084062,0.0038667534654245658,0.07000362507815881,0.010847745956350597,0.02463339035266196,0.026745836119385205,0.02483576191468037,0.026965562131284655,0.35188735333575744,0.3804660665775632,0.0717280517008105,0.011455778345470635,0.3434275679954599,0.3624486402498699,0.044893469780057184,0.009905540759379147,0.3586979284296524,0.12039443127623531
2,BH,846729,0.132567174568925,0.1003439389671673,138,-0.028094604597415605,0.007896608179884707,0.02758663416116765,0.005620696001897833,0.04466763019625281,0.011528965954610691,-0.003831796505430123,0.04415856018078442,-0.005062293163657455,0.058339104648147816,-0.08578463841924558,0.997744333436399,0.04449647292696097,0.012412696016020843,-0.08611461208891434,1.00539873312078,0.03669350030187204,0.010070375569477895,0.17852144515716273,0.2647019443542989
