outcome,label,control_mean,control_sd,N,treat_b,treat_se,treat_p,treat_fwer,female_b,female_se,female_p,female_fwer,monthly_b,monthly_se,monthly_p,monthly_fwer,large_b,large_se,large_p,large_fwer,treat_joint_p,female_joint_p,monthly_joint_p,large_joint_p
asset_total_ppp1,Value of non-land assets (USD),494.8040906706853,415.3170721270962,940,301.5067627969699,27.24736111262057,0.0,0.0,-79.45712327716653,50.38302449969404,0.11511821023002877,0.4932,-91.84645887942762,45.916806867345215,0.045757645163057914,0.2715,279.18252780301873,49.09294395018032,1.7279000230630004e-08,0.0,1.1505053790562216e-31,0.11092490198460486,0.03521995512088669,2.8112652872632754e-08
cons_nondurable_ppp1,Non-durable expenditure (USD),157.61200665309232,82.1802797444825,940,35.65738279102732,5.852704564060148,1.6203351993482329e-09,0.0,-2.000172116261043,10.276175546833654,0.8457155708297197,0.9192,-4.203707563711118,10.705472340932639,0.6946530580840693,0.993,21.248336203671233,10.485659347974181,0.043004135283698064,0.2107,1.1505053790562216e-31,0.11092490198460486,0.03521995512088669,2.8112652872632754e-08
ent_total_rev_ppp1,"Total revenue, monthly (USD)",48.98466614169924,90.5218235487813,940,16.152540392311675,5.879498460834381,0.00612452265450858,0.0231,5.4098378096532915,10.609072844385521,0.6102234175997499,0.9192,16.32814076515121,11.0737027340988,0.14068302153126977,0.5871,-2.4436368732979115,8.869957571883008,0.7829958934300556,0.8277,1.1505053790562216e-31,0.11092490198460486,0.03521995512088669,2.8112652872632754e-08
fs_hhfoodindexnew1,Food security index,4.4679654432512295e-10,0.9999999971679633,940,0.25537403860988517,0.06138705439567164,3.473303004009054e-05,0.0001,0.06017266066350564,0.09104872826055965,0.5088487226373477,0.9192,0.2568350441757994,0.10746313656773007,0.0170454856767015,0.1129,0.18396014079217943,0.10094005622497401,0.06870175226432318,0.2438,1.1505053790562216e-31,0.11092490198460486,0.03521995512088669,2.8112652872632754e-08
med_hh_healthindex1,Health index,-0.001263984442769941,1.0012024994972295,940,-0.034068175168100796,0.061360759286243155,0.5788825088878851,0.8209,0.10251597147092203,0.08566463914217361,0.231720563872301,0.701,0.012532310067115936,0.10060810198030272,0.9008941125232839,0.993,-0.08649870667739214,0.08954120818228813,0.334282292774462,0.6888,1.1505053790562216e-31,0.11092490198460486,0.03521995512088669,2.8112652872632754e-08
ed_index1,Education index,2.6959337686237537e-09,0.9999999933979693,823,0.0801865219499548,0.05864490160748751,0.1718978494012111,0.4312,0.062463599757847314,0.08811209047617194,0.4785809247496666,0.9192,-0.04659150103678576,0.09758241855476478,0.6331629858127916,0.993,0.04533485798893509,0.08553081250754101,0.5962264762860627,0.8277,1.1505053790562216e-31,0.11092490198460486,0.03521995512088669,2.8112652872632754e-08
psy_index_z1,Psychological well-being index,-1.7455246575393598e-09,0.9993138939404124,1474,0.25591443001385855,0.04959002623180244,3.01474080366404e-07,0.0,0.13863220160630763,0.07632857434206498,0.06965581233849827,0.4324,0.014485792742770997,0.08441334835903654,0.8637853585124744,0.993,0.2630559077129151,0.07719562316108963,0.0006835929643966843,0.0029,1.1505053790562216e-31,0.11092490198460486,0.03521995512088669,2.8112652872632754e-08
ih_overall_index_z1,Female empowerment index,-8.539347389024445e-11,1.000000005783822,698,-0.010446871146685329,0.07037886943203227,0.8820403537720889,0.8809,0.17215857224562361,0.10335371274486345,0.09621810061181857,0.4932,0.054138136834064876,0.11890531590374576,0.6490319140007104,0.993,0.22098528622139144,0.10791900528969273,0.04096409998736128,0.2107,1.1505053790562216e-31,0.11092490198460486,0.03521995512088669,2.8112652872632754e-08
