row,column,stat,paper,Stata re-run,StatsPAI,abs diff Stata,abs diff StatsPAI,Stata,SP,MC
food security index,(2) all HH+ctrl,coef/value,0.05,0.05,0.0504087287563188,0.0,0.0,✅,✅,False
food security index,(3) thatched,coef/value,0.06,0.06,0.0575882519906613,0.0,0.0,✅,✅,False
food security index,(4) thatched+ctrl,coef/value,0.05,0.05,0.0474265436956243,0.0,0.0,✅,✅,False
food security index,(5) p(1)=(3),coef/value,0.93,0.93,0.9275871673920584,0.0,0.0,✅,✅,False
food security index,(6) p(2)=(4),coef/value,0.9,0.9,0.898554255625808,0.0,0.0,✅,✅,False
food security index,(7) Lee lower,coef/value,-0.01,-0.01,-0.0050609576885888,0.0,0.0,✅,✅,False
food security index,(8) Lee upper,coef/value,0.08,0.08,0.0755501032123792,0.0,0.0,✅,✅,False
food security index,(9) HM lower,coef/value,0.03,0.03,0.0349306693241203,0.0,0.0,✅,✅,False
food security index,(10) HM upper,coef/value,0.07,0.07,0.0704007546291209,0.0,0.0,✅,✅,False
food security index,(1) all HH,(SE/SD),0.09,0.09,0.0932135253714725,0.0,0.0,✅,✅,False
food security index,(2) all HH+ctrl,(SE/SD),0.09,0.09,0.0931356173548734,0.0,0.0,✅,✅,False
food security index,(3) thatched,(SE/SD),0.1,0.1,0.0990851183057131,0.0,0.0,✅,✅,False
food security index,(4) thatched+ctrl,(SE/SD),0.1,0.1,0.0963993103692966,0.0,0.0,✅,✅,False
food security index,(7) Lee lower,(SE/SD),0.09,0.07,0.0693772531016706,0.01999999999999999,0.01999999999999999,⚠️,⚠️,True
food security index,(8) Lee upper,(SE/SD),0.08,0.07,0.06672300625875,0.009999999999999995,0.009999999999999995,⚠️,⚠️,True
food security index,(9) HM lower,(SE/SD),0.08,0.08,0.0763015602948342,0.0,0.0,✅,✅,False
food security index,(10) HM upper,(SE/SD),0.08,0.08,0.0760584779672948,0.0,0.0,✅,✅,False
health index,(1) all HH,coef/value,-0.06,-0.06,-0.0582288406832199,0.0,0.0,✅,✅,False
health index,(2) all HH+ctrl,coef/value,-0.07,-0.07,-0.0723867213240034,0.0,0.0,✅,✅,False
health index,(3) thatched,coef/value,-0.06,-0.06,-0.0635402132093165,0.0,0.0,✅,✅,False
health index,(4) thatched+ctrl,coef/value,-0.08,-0.08,-0.0807491917833507,0.0,0.0,✅,✅,False
health index,(5) p(1)=(3),coef/value,0.8,0.8,0.7954825616778607,0.0,0.0,✅,✅,False
health index,(6) p(2)=(4),coef/value,0.66,0.66,0.6587209432528258,0.0,0.0,✅,✅,False
health index,(7) Lee lower,coef/value,-0.1,-0.1,-0.0976269490186375,0.0,0.0,✅,✅,False
health index,(8) Lee upper,coef/value,-0.03,-0.03,-0.0316386326668252,0.0,0.0,✅,✅,False
health index,(9) HM lower,coef/value,-0.07,-0.07,-0.0748297288333599,0.0,0.0,✅,✅,False
health index,(10) HM upper,coef/value,-0.04,-0.04,-0.0356689817680371,0.0,0.0,✅,✅,False
health index,(1) all HH,(SE/SD),0.08,0.08,0.0774989753019842,0.0,0.0,✅,✅,False
health index,(2) all HH+ctrl,(SE/SD),0.08,0.08,0.0767079713366946,0.0,0.0,✅,✅,False
health index,(3) thatched,(SE/SD),0.08,0.08,0.0806028300889054,0.0,0.0,✅,✅,False
health index,(4) thatched+ctrl,(SE/SD),0.08,0.08,0.0795503855742404,0.0,0.0,✅,✅,False
health index,(7) Lee lower,(SE/SD),0.07,0.07,0.0687319588714446,0.0,0.0,✅,✅,True
health index,(8) Lee upper,(SE/SD),0.07,0.07,0.0726538533388308,0.0,0.0,✅,✅,True
health index,(9) HM lower,(SE/SD),0.07,0.07,0.0687709519029124,0.0,0.0,✅,✅,False
health index,(10) HM upper,(SE/SD),0.07,0.07,0.0691066221540062,0.0,0.0,✅,✅,False
education index,(1) all HH,coef/value,0.01,0.01,0.01285833350272,0.0,0.0,✅,✅,False
education index,(2) all HH+ctrl,coef/value,-0.01,-0.01,-0.0090171861699382,0.0,0.0,✅,✅,False
education index,(3) thatched,coef/value,-0.0,-0.0,-0.0042245429862799,0.0,0.0,✅,✅,False
education index,(4) thatched+ctrl,coef/value,-0.03,-0.03,-0.0283813164746272,0.0,0.0,✅,✅,False
education index,(5) p(1)=(3),coef/value,0.36,0.36,0.3594418953160361,0.0,0.0,✅,✅,False
education index,(6) p(2)=(4),coef/value,0.29,0.29,0.2895541716832947,0.0,0.0,✅,✅,False
education index,(7) Lee lower,coef/value,-0.1,-0.1,-0.0993663140515107,0.0,0.0,✅,✅,False
education index,(8) Lee upper,coef/value,0.1,0.1,0.1045685500967463,0.0,0.0,✅,✅,False
education index,(9) HM lower,coef/value,-0.01,-0.01,-0.0086504363544186,0.0,0.0,✅,✅,False
education index,(10) HM upper,coef/value,0.03,0.03,0.0324979326155837,0.0,0.0,✅,✅,False
education index,(1) all HH,(SE/SD),0.07,0.07,0.0715274222125952,0.0,0.0,✅,✅,False
education index,(2) all HH+ctrl,(SE/SD),0.06,0.06,0.0648351171936767,0.0,0.0,✅,✅,False
education index,(3) thatched,(SE/SD),0.08,0.08,0.0754713220494044,0.0,0.0,✅,✅,False
education index,(4) thatched+ctrl,(SE/SD),0.07,0.07,0.0693783341452794,0.0,0.0,✅,✅,False
education index,(7) Lee lower,(SE/SD),0.1,0.08,0.1074517118391283,0.020000000000000004,0.009999999999999995,⚠️,⚠️,True
education index,(8) Lee upper,(SE/SD),0.08,0.07,0.0676051356926732,0.009999999999999995,0.009999999999999995,⚠️,⚠️,True
education index,(9) HM lower,(SE/SD),0.07,0.07,0.0744731378306111,0.0,0.0,✅,✅,False
education index,(10) HM upper,(SE/SD),0.07,0.07,0.0743707981738315,0.0,0.0,✅,✅,False
psychological well-being index,(1) all HH,coef/value,0.03,0.03,0.0323180042975711,0.0,0.0,✅,✅,False
psychological well-being index,(2) all HH+ctrl,coef/value,0.03,0.03,0.0297086747843485,0.0,0.0,✅,✅,False
psychological well-being index,(3) thatched,coef/value,0.03,0.03,0.026405194548333,0.0,0.0,✅,✅,False
psychological well-being index,(4) thatched+ctrl,coef/value,0.02,0.02,0.0223472852837203,0.0,0.0,✅,✅,False
psychological well-being index,(5) p(1)=(3),coef/value,0.77,0.77,0.7697594421396328,0.0,0.0,✅,✅,False
psychological well-being index,(6) p(2)=(4),coef/value,0.71,0.71,0.7119739720097571,0.0,0.0,✅,✅,False
psychological well-being index,(7) Lee lower,coef/value,0.03,0.03,0.0291274658574004,0.0,0.0,✅,✅,False
psychological well-being index,(8) Lee upper,coef/value,0.04,0.04,0.0351796539631796,0.0,0.0,✅,✅,False
psychological well-being index,(9) HM lower,coef/value,0.01,0.01,0.0103573173282048,0.0,0.0,✅,✅,False
psychological well-being index,(10) HM upper,coef/value,0.05,0.05,0.0546489086503046,0.0,0.0,✅,✅,False
psychological well-being index,(1) all HH,(SE/SD),0.07,0.07,0.0730601857466079,0.0,0.0,✅,✅,False
psychological well-being index,(2) all HH+ctrl,(SE/SD),0.07,0.07,0.0731588901352355,0.0,0.0,✅,✅,False
psychological well-being index,(3) thatched,(SE/SD),0.07,0.07,0.073094091532871,0.0,0.0,✅,✅,False
psychological well-being index,(4) thatched+ctrl,(SE/SD),0.07,0.07,0.0731665659783615,0.0,0.0,✅,✅,False
psychological well-being index,(7) Lee lower,(SE/SD),0.06,0.06,0.0814654478683299,0.0,0.020000000000000004,✅,⚠️,True
psychological well-being index,(8) Lee upper,(SE/SD),0.06,0.06,0.0742614269323441,0.0,0.010000000000000009,✅,⚠️,True
psychological well-being index,(9) HM lower,(SE/SD),0.05,0.05,0.0531209290475159,0.0,0.0,✅,✅,False
psychological well-being index,(10) HM upper,(SE/SD),0.05,0.05,0.0531361741192593,0.0,0.0,✅,✅,False
female empowerment index,(1) all HH,coef/value,0.21,0.21,0.2145968354691958,0.0,0.0,✅,✅,False
female empowerment index,(2) all HH+ctrl,coef/value,0.21,0.21,0.206824837844163,0.0,0.0,✅,✅,False
female empowerment index,(3) thatched,coef/value,0.23,0.23,0.2299949856294261,0.0,0.0,✅,✅,False
female empowerment index,(4) thatched+ctrl,coef/value,0.22,0.22,0.2218209581521874,0.0,0.0,✅,✅,False
female empowerment index,(5) p(1)=(3),coef/value,0.5,0.5,0.496886181405138,0.0,0.0,✅,✅,False
female empowerment index,(6) p(2)=(4),coef/value,0.5,0.5,0.5002105462132822,0.0,0.0,✅,✅,False
female empowerment index,(7) Lee lower,coef/value,0.2,0.2,0.2010434462334165,0.0,0.0,✅,✅,False
female empowerment index,(8) Lee upper,coef/value,0.28,0.28,0.2770939698015736,0.0,0.0,✅,✅,False
female empowerment index,(9) HM lower,coef/value,0.18,0.18,0.1833110814390211,0.0,0.0,✅,✅,False
female empowerment index,(10) HM upper,coef/value,0.23,0.23,0.2300492099799008,0.0,0.0,✅,✅,False
female empowerment index,(1) all HH,(SE/SD),0.09,0.09,0.0861655762189093,0.0,0.0,✅,✅,False
female empowerment index,(2) all HH+ctrl,(SE/SD),0.08,0.08,0.0842405406385519,0.0,0.0,✅,✅,False
female empowerment index,(3) thatched,(SE/SD),0.09,0.09,0.0898136141241168,0.0,0.0,✅,✅,False
female empowerment index,(4) thatched+ctrl,(SE/SD),0.09,0.09,0.0884640769844055,0.0,0.0,✅,✅,False
female empowerment index,(7) Lee lower,(SE/SD),0.1,0.08,0.0987760025043893,0.020000000000000004,0.0,⚠️,✅,True
female empowerment index,(8) Lee upper,(SE/SD),0.11,0.11,0.1464590134001893,0.0,0.039999999999999994,✅,⚠️,True
female empowerment index,(9) HM lower,(SE/SD),0.08,0.08,0.08490381633178,0.0,0.0,✅,✅,False
female empowerment index,(10) HM upper,(SE/SD),0.08,0.08,0.0840375182953068,0.0,0.0,✅,✅,False
joint test (p-value),(1) all HH,coef/value,0.38,0.38,0.3795003462770697,0.0,0.0,✅,✅,False
joint test (p-value),(2) all HH+ctrl,coef/value,0.25,0.25,0.2457187909189845,0.0,0.0,✅,✅,False
joint test (p-value),(3) thatched,coef/value,0.23,0.23,0.2270161182966533,0.0,0.0,✅,✅,False
joint test (p-value),(4) thatched+ctrl,coef/value,0.11,0.11,0.1104071294519193,0.0,0.0,✅,✅,False
