row,column,stat,paper,Stata re-run,StatsPAI,abs diff Stata,abs diff StatsPAI,Stata,SP,MC
"total revenue, monthly (usd)",(3) female rec.,(SE/SD),14.34,14.34,14.344184594413637,0.0,0.0,✅,✅,False
"total revenue, monthly (usd)",(4) monthly,(SE/SD),14.99,14.99,14.992610055311268,0.0,0.0,✅,✅,False
"total revenue, monthly (usd)",(5) large,(SE/SD),12.38,12.38,12.380682086580409,0.0,0.0,✅,✅,False
"total revenue, monthly (usd)",(2) treatment,[FWER p],0.43,0.43,0.4238,0.0,0.010000000000000009,✅,⚠️,True
"total revenue, monthly (usd)",(3) female rec.,[FWER p],0.15,0.15,0.1469,0.0,0.0,✅,✅,True
"total revenue, monthly (usd)",(4) monthly,[FWER p],0.91,0.91,0.9054,0.0,0.0,✅,✅,True
"total revenue, monthly (usd)",(5) large,[FWER p],0.95,0.95,0.9484,0.0,0.0,✅,✅,True
food security index,(1) control mean,coef/value,0.0,0.0,7.570453799597106e-10,0.0,0.0,✅,✅,False
food security index,(2) treatment,coef/value,0.0,0.0,0.0002304903710387,0.0,0.0,✅,✅,False
food security index,(3) female rec.,coef/value,0.05,0.05,0.051758061713864,0.0,0.0,✅,✅,False
food security index,(4) monthly,coef/value,0.25,0.25,0.2494300421519713,0.0,0.0,✅,✅,False
food security index,(5) large,coef/value,-0.01,-0.01,-0.0072251842033747,0.0,0.0,✅,✅,False
food security index,(6) N,coef/value,1008.0,1008.0,1008.0,0.0,0.0,✅,✅,False
food security index,(1) control mean,(SE/SD),1.0,1.0,0.9995043416981948,0.0,0.0,✅,✅,False
food security index,(2) treatment,(SE/SD),0.06,0.06,0.0583172309951086,0.0,0.0,✅,✅,False
food security index,(3) female rec.,(SE/SD),0.09,0.09,0.0907204281090872,0.0,0.0,✅,✅,False
food security index,(4) monthly,(SE/SD),0.1,0.1,0.0997700397832356,0.0,0.0,✅,✅,False
food security index,(5) large,(SE/SD),0.09,0.09,0.087959482515818,0.0,0.0,✅,✅,False
food security index,(2) treatment,[FWER p],1.0,1.0,0.9978,0.0,0.0,✅,✅,True
food security index,(3) female rec.,[FWER p],0.93,0.93,0.9284,0.0,0.0,✅,✅,True
food security index,(4) monthly,[FWER p],0.08,0.09,0.078,0.009999999999999995,0.0,⚠️,✅,True
food security index,(5) large,[FWER p],0.99,0.99,0.9918,0.0,0.0,✅,✅,True
health index,(1) control mean,coef/value,0.01,0.01,0.0129726855609897,0.0,0.0,✅,✅,False
health index,(2) treatment,coef/value,0.03,0.03,0.025502773826873,0.0,0.0,✅,✅,False
health index,(3) female rec.,coef/value,0.26,0.26,0.255109935367614,0.0,0.0,✅,✅,False
health index,(4) monthly,coef/value,0.14,0.14,0.1390058735287794,0.0,0.0,✅,✅,False
health index,(5) large,coef/value,-0.14,-0.14,-0.1404541859420003,0.0,0.0,✅,✅,False
health index,(6) N,coef/value,1008.0,1008.0,1008.0,0.0,0.0,✅,✅,False
health index,(1) control mean,(SE/SD),1.02,1.02,1.0227800139899368,0.0,0.0,✅,✅,False
health index,(2) treatment,(SE/SD),0.06,0.06,0.0624020140012123,0.0,0.0,✅,✅,False
health index,(3) female rec.,(SE/SD),0.09,0.09,0.0935880872338966,0.0,0.0,✅,✅,False
health index,(4) monthly,(SE/SD),0.1,0.1,0.1032016483684936,0.0,0.0,✅,✅,False
health index,(5) large,(SE/SD),0.1,0.1,0.0999237506124532,0.0,0.0,✅,✅,False
health index,(2) treatment,[FWER p],0.98,0.97,0.9765,0.010000000000000009,0.0,⚠️,✅,True
health index,(3) female rec.,[FWER p],0.04,0.04,0.0381,0.0,0.0,✅,✅,True
health index,(4) monthly,[FWER p],0.54,0.54,0.5488,0.0,0.010000000000000009,✅,⚠️,True
health index,(5) large,[FWER p],0.69,0.69,0.6994,0.0,0.010000000000000009,✅,⚠️,True
education index,(1) control mean,coef/value,0.0,0.0,6.515971001456765e-09,0.0,0.0,✅,✅,False
education index,(2) treatment,coef/value,-0.07,-0.07,-0.0681463426960348,0.0,0.0,✅,✅,False
education index,(3) female rec.,coef/value,0.14,0.14,0.1427400800458713,0.0,0.0,✅,✅,False
education index,(4) monthly,coef/value,0.16,0.16,0.1557332055496751,0.0,0.0,✅,✅,False
education index,(5) large,coef/value,-0.05,-0.05,-0.0520247366207741,0.0,0.0,✅,✅,False
education index,(6) N,coef/value,853.0,853.0,853.0,0.0,0.0,✅,✅,False
education index,(1) control mean,(SE/SD),1.0,1.0,0.9994108998873772,0.0,0.0,✅,✅,False
education index,(2) treatment,(SE/SD),0.06,0.06,0.062900263255598,0.0,0.0,✅,✅,False
education index,(3) female rec.,(SE/SD),0.09,0.09,0.0871069162710167,0.0,0.0,✅,✅,False
education index,(4) monthly,(SE/SD),0.09,0.09,0.0926846256707888,0.0,0.0,✅,✅,False
education index,(5) large,(SE/SD),0.09,0.09,0.0873635814116426,0.0,0.0,✅,✅,False
education index,(2) treatment,[FWER p],0.89,0.89,0.8939,0.0,0.0,✅,✅,True
education index,(3) female rec.,[FWER p],0.41,0.41,0.4002,0.0,0.009999999999999953,✅,⚠️,True
education index,(4) monthly,[FWER p],0.42,0.42,0.4175,0.0,0.0,✅,✅,True
education index,(5) large,[FWER p],0.98,0.98,0.9795,0.0,0.0,✅,✅,True
psychological well-being index,(1) control mean,coef/value,-0.0,-0.0,-3.9630513002462544e-10,0.0,0.0,✅,✅,False
psychological well-being index,(2) treatment,coef/value,0.03,0.03,0.0257887652936875,0.0,0.0,✅,✅,False
psychological well-being index,(3) female rec.,coef/value,0.02,0.02,0.0202651922869743,0.0,0.0,✅,✅,False
psychological well-being index,(4) monthly,coef/value,0.19,0.19,0.1884003278760731,0.0,0.0,✅,✅,False
psychological well-being index,(5) large,coef/value,0.18,0.18,0.1798989779691083,0.0,0.0,✅,✅,False
psychological well-being index,(6) N,coef/value,1569.0,1569.0,1569.0,0.0,0.0,✅,✅,False
psychological well-being index,(1) control mean,(SE/SD),1.0,1.0,0.9993668897597852,0.0,0.0,✅,✅,False
psychological well-being index,(2) treatment,(SE/SD),0.05,0.05,0.0500386177261207,0.0,0.0,✅,✅,False
psychological well-being index,(3) female rec.,(SE/SD),0.08,0.08,0.0784553612492177,0.0,0.0,✅,✅,False
psychological well-being index,(4) monthly,(SE/SD),0.08,0.08,0.0834460853091078,0.0,0.0,✅,✅,False
psychological well-being index,(5) large,(SE/SD),0.08,0.08,0.0808287296240016,0.0,0.0,✅,✅,False
psychological well-being index,(2) treatment,[FWER p],0.98,0.97,0.9765,0.010000000000000009,0.0,⚠️,✅,True
psychological well-being index,(3) female rec.,[FWER p],0.93,0.93,0.9284,0.0,0.0,✅,✅,True
psychological well-being index,(4) monthly,[FWER p],0.14,0.13,0.1299,0.010000000000000009,0.010000000000000009,⚠️,⚠️,True
psychological well-being index,(5) large,[FWER p],0.17,0.17,0.1627,0.0,0.010000000000000009,✅,⚠️,True
female empowerment index,(1) control mean,coef/value,0.0,0.0,1.158079375391421e-09,0.0,0.0,✅,✅,False
female empowerment index,(2) treatment,coef/value,-0.05,-0.05,-0.0518850038614884,0.0,0.0,✅,✅,False
female empowerment index,(3) female rec.,coef/value,0.08,0.08,0.0765911792152136,0.0,0.0,✅,✅,False
female empowerment index,(4) monthly,coef/value,0.18,0.18,0.1800635867178519,0.0,0.0,✅,✅,False
female empowerment index,(5) large,coef/value,0.03,0.03,0.0259739901564426,0.0,0.0,✅,✅,False
female empowerment index,(6) N,coef/value,751.0,751.0,751.0,0.0,0.0,✅,✅,False
female empowerment index,(1) control mean,(SE/SD),1.0,1.0,0.9992740464928594,0.0,0.0,✅,✅,False
female empowerment index,(2) treatment,(SE/SD),0.07,0.07,0.0744839761513138,0.0,0.0,✅,✅,False
female empowerment index,(3) female rec.,(SE/SD),0.11,0.11,0.1097630796642009,0.0,0.0,✅,✅,False
female empowerment index,(4) monthly,(SE/SD),0.12,0.12,0.1229062889162875,0.0,0.0,✅,✅,False
female empowerment index,(5) large,(SE/SD),0.12,0.12,0.1249320114638831,0.0,0.0,✅,✅,False
female empowerment index,(2) treatment,[FWER p],0.97,0.97,0.9744,0.0,0.0,✅,✅,True
female empowerment index,(3) female rec.,[FWER p],0.93,0.93,0.9284,0.0,0.0,✅,✅,True
female empowerment index,(4) monthly,[FWER p],0.52,0.53,0.5313,0.010000000000000009,0.010000000000000009,⚠️,⚠️,True
female empowerment index,(5) large,[FWER p],0.99,0.99,0.9918,0.0,0.0,✅,✅,True
joint test (p-value),(2) treatment,coef/value,0.64,0.64,0.6418959413747547,0.0,0.0,✅,✅,False
joint test (p-value),(3) female rec.,coef/value,0.0,0.0,0.0041809394098893,0.0,0.0,✅,✅,False
joint test (p-value),(4) monthly,coef/value,0.02,0.02,0.0166619232394077,0.0,0.0,✅,✅,False
joint test (p-value),(5) large,coef/value,0.36,0.36,0.3644670089635169,0.0,0.0,✅,✅,False
