outcome,label,control_mean,control_sd,N,treat_b,treat_se,treat_p,female_b,female_se,female_p,monthly_b,monthly_se,monthly_p,large_b,large_se,large_p,treat_joint_p,female_joint_p,monthly_joint_p,large_joint_p
cons_allfood_ppp_m1,Food total (USD),104.45876145718702,58.49784194669251,940,19.460294906664643,4.18526686634685,3.799656760783421e-06,-1.8146011195692235,7.370068776471772,0.8055717530369559,1.7900662765536755,7.418448248486853,0.8093758429668796,8.277115859177433,7.585838939050859,0.2754967735994267,1.5140114445512217e-10,0.4715021826935064,0.1336874310171301,0.007095355629637348
cons_cereals_ppp_m1,Cereals (USD),22.55020670869203,17.181698265812738,940,2.228716471546193,1.1325096305887368,0.04936830114563984,0.3733943229136303,1.8685116772020454,0.8416527725811,-1.0609552666189734,1.8624943681225201,0.5690566918626048,2.6784854746948086,2.0729668369488006,0.19663957653531772,1.5140114445512217e-10,0.4715021826935064,0.1336874310171301,0.007095355629637348
cons_meatfish_ppp_m1,Meat & fish (USD),12.965327291854663,13.748255573128533,940,5.048629225475497,1.0098395283776471,6.858778562879309e-07,0.8715775705947495,1.8161304230571709,0.6314037744750327,-2.933164862781422,1.9214707907871318,0.12721699303261458,2.5161208000545416,1.632968724474244,0.12369602833489357,1.5140114445512217e-10,0.4715021826935064,0.1336874310171301,0.007095355629637348
cons_alcohol_ppp_m1,Alcohol (USD),6.382232317283972,16.56262312681652,940,-0.9281041867219015,0.9918475175197415,0.34965139509970045,1.5635819450472936,1.6241220085240784,0.33593368015194014,1.0325669520105187,1.6374371539096613,0.5284559046372186,-1.4164678861979816,1.3303734495712263,0.2872788564725468,1.5140114445512217e-10,0.4715021826935064,0.1336874310171301,0.007095355629637348
cons_tobacco_ppp_m1,Tobacco (USD),1.5214990885781328,4.134680847717259,940,-0.14882282608750994,0.21783461634636284,0.4946541750127036,0.117629265117,0.3408572372082571,0.7300977306499714,0.4171532807851662,0.3333852074812606,0.21114941262050646,-0.2915372137369944,0.30002550591478444,0.3314460216118862,1.5140114445512217e-10,0.4715021826935064,0.1336874310171301,0.007095355629637348
cons_social_ppp_m1,Social expenditure (USD),4.355275730874492,5.377052168064264,940,2.4272452260958244,0.4819766216572583,5.698106131379888e-07,-2.0583663763245665,0.9671478609057005,0.03357330668987979,-0.5155081045477055,0.9925935140101466,0.603635806437778,0.622216703197654,0.8952931297738782,0.48723565133531954,1.5140114445512217e-10,0.4715021826935064,0.1336874310171301,0.007095355629637348
cons_med_total_ppp_m1,Medical expenditure past month (USD),6.777540684699503,13.529637879697942,940,2.5820862292367126,0.9933622511056012,0.009486870990564888,2.0620085515357784,1.8588422151309902,0.26758598766873476,-1.336363787151014,1.8598807492194642,0.47261471330944316,-0.29456160226100014,1.7418190400402234,0.8657453743603158,1.5140114445512217e-10,0.4715021826935064,0.1336874310171301,0.007095355629637348
cons_ed_ppp_m1,Education expenditure (USD),4.708046378420868,8.677822542222705,940,1.0750863808759572,0.5098958382896799,0.03525705985943417,0.48401373139835985,0.8803026974210263,0.582569143644458,-0.016670588635991343,0.8669705923090599,0.984662865969181,1.1523152327285202,0.9145583693555505,0.20799357675483643,1.5140114445512217e-10,0.4715021826935064,0.1336874310171301,0.007095355629637348
cons_nondurable_ppp1,Non-durable expenditure (USD),157.61200665309232,82.1802797444825,940,35.65738279102732,5.852704564060148,1.6203351993482329e-09,-2.000172116261043,10.276175546833654,0.8457155708297197,-4.203707563711118,10.705472340932639,0.6946530580840693,21.248336203671233,10.485659347974181,0.043004135283698064,1.5140114445512217e-10,0.4715021826935064,0.1336874310171301,0.007095355629637348
